Node	Node_Long	Definition	OntologyScope
Orphanet_261552	http://www.orpha.net/ORDO/Orphanet_261552	Mowat-Wilson syndrome due to a ZEB2 point mutation	EFO
Orphanet_320335	http://www.orpha.net/ORDO/Orphanet_320335	Pure or complex hereditary spastic paraplegia	EFO
Orphanet_199247	http://www.orpha.net/ORDO/Orphanet_199247	Corticosteroid-binding globulin deficiency	EFO
Orphanet_320406	http://www.orpha.net/ORDO/Orphanet_320406	Spastic paraplegia-optic atrophy-neuropathy syndrome	EFO
EFO_0006569	http://www.ebi.ac.uk/efo/EFO_0006569	EFM-192B	EFO
Orphanet_59135	http://www.orpha.net/ORDO/Orphanet_59135	Laing early-onset distal myopathy	EFO
EFO_0006565	http://www.ebi.ac.uk/efo/EFO_0006565	DV-90	EFO
EFO_0006566	http://www.ebi.ac.uk/efo/EFO_0006566	dysplastic oral keratinocyte	EFO
EFO_0006568	http://www.ebi.ac.uk/efo/EFO_0006568	EFM-192A	EFO
EFO_0006561	http://www.ebi.ac.uk/efo/EFO_0006561	CX-1	EFO
EFO_0006562	http://www.ebi.ac.uk/efo/EFO_0006562	DAN-G	EFO
EFO_0006563	http://www.ebi.ac.uk/efo/EFO_0006563	DEOC-1	EFO
EFO_0006564	http://www.ebi.ac.uk/efo/EFO_0006564	DOK	EFO
EFO_0006570	http://www.ebi.ac.uk/efo/EFO_0006570	EFM-192C	EFO
EFO_0006571	http://www.ebi.ac.uk/efo/EFO_0006571	EFO-27	EFO
Orphanet_261584	http://www.orpha.net/ORDO/Orphanet_261584	Familial adenomatous polyposis due to 5q22.2 microdeletion	EFO
Orphanet_320401	http://www.orpha.net/ORDO/Orphanet_320401	Autosomal recessive spastic paraplegia type 44	EFO
Orphanet_261579	http://www.orpha.net/ORDO/Orphanet_261579	Blepharophimosis - epicanthus inversus - ptosis due to polyA expansion	EFO
EFO_0006576	http://www.ebi.ac.uk/efo/EFO_0006576	GP5d	EFO
EFO_0006577	http://www.ebi.ac.uk/efo/EFO_0006577	GR-M	EFO
EFO_0006578	http://www.ebi.ac.uk/efo/EFO_0006578	GTL-16	EFO
Orphanet_98733	http://www.orpha.net/ORDO/Orphanet_98733	Noonan syndrome and Noonan-related syndrome	EFO
EFO_0006579	http://www.ebi.ac.uk/efo/EFO_0006579	HEL	EFO
EFO_0006572	http://www.ebi.ac.uk/efo/EFO_0006572	EJM	EFO
EFO_0006573	http://www.ebi.ac.uk/efo/EFO_0006573	EPLC-272H	EFO
EFO_0006574	http://www.ebi.ac.uk/efo/EFO_0006574	EVSA-T	EFO
Orphanet_35173	http://www.orpha.net/ORDO/Orphanet_35173	X-linked dominant chondrodysplasia punctata	EFO
EFO_0006575	http://www.ebi.ac.uk/efo/EFO_0006575	GP2d	EFO
EFO_0006580	http://www.ebi.ac.uk/efo/EFO_0006580	HEY	EFO
CLO_0029036	http://purl.obolibrary.org/obo/CLO_0029036	ND06229	EFO
EFO_0006581	http://www.ebi.ac.uk/efo/EFO_0006581	HGC-27	EFO
EFO_0006582	http://www.ebi.ac.uk/efo/EFO_0006582	HMY-1	EFO
Orphanet_47159	http://www.orpha.net/ORDO/Orphanet_47159	Proximal renal tubular acidosis	EFO
Orphanet_261572	http://www.orpha.net/ORDO/Orphanet_261572	Blepharophimosis - epicanthus inversus - ptosis due to a point mutation	EFO
CHEBI_75168	http://purl.obolibrary.org/obo/CHEBI_75168	1-oleoyl-sn-glycero-3-phosphoethanolamine	EFO
CLO_0017046	http://purl.obolibrary.org/obo/CLO_0017046	GM17735	EFO
CLO_0017045	http://purl.obolibrary.org/obo/CLO_0017045	GM17734	EFO
CLO_0017044	http://purl.obolibrary.org/obo/CLO_0017044	GM17737	EFO
CLO_0017043	http://purl.obolibrary.org/obo/CLO_0017043	GM17736	EFO
EFO_0006547	http://www.ebi.ac.uk/efo/EFO_0006547	CAL-12T	EFO
EFO_0006548	http://www.ebi.ac.uk/efo/EFO_0006548	CaR-1	EFO
EFO_0006549	http://www.ebi.ac.uk/efo/EFO_0006549	CaSki	EFO
EFO_0006543	http://www.ebi.ac.uk/efo/EFO_0006543	BICR 78	EFO
EFO_0006544	http://www.ebi.ac.uk/efo/EFO_0006544	bladder transitional cell carcinoma	EFO
EFO_0006545	http://www.ebi.ac.uk/efo/EFO_0006545	brain glioblastoma	EFO
EFO_0006546	http://www.ebi.ac.uk/efo/EFO_0006546	C2BBe1	EFO
EFO_0006540	http://www.ebi.ac.uk/efo/EFO_0006540	BICR 10	EFO
EFO_0006541	http://www.ebi.ac.uk/efo/EFO_0006541	BICR 22	EFO
EFO_0006542	http://www.ebi.ac.uk/efo/EFO_0006542	BICR 31	EFO
GO_0036211	http://purl.obolibrary.org/obo/GO_0036211	protein modification process	EFO
MONDO_0000090	http://purl.obolibrary.org/obo/MONDO_0000090	progressive external ophthalmoplegia with mitochondrial DNA deletions	EFO
Orphanet_98724	http://www.orpha.net/ORDO/Orphanet_98724	congenital anomaly of the great arteries	EFO
CHEBI_9467	http://purl.obolibrary.org/obo/CHEBI_9467	tetrabenazine	EFO
EFO_0006558	http://www.ebi.ac.uk/efo/EFO_0006558	COV413B	EFO
EFO_0006559	http://www.ebi.ac.uk/efo/EFO_0006559	CPC-N	EFO
GO_0000278	http://purl.obolibrary.org/obo/GO_0000278	mitotic cell cycle	EFO
EFO_0006554	http://www.ebi.ac.uk/efo/EFO_0006554	COLO 206F	EFO
Orphanet_98710	http://www.orpha.net/ORDO/Orphanet_98710	Metabolic disease associated with ocular features	EFO
EFO_0006555	http://www.ebi.ac.uk/efo/EFO_0006555	COR-L26	EFO
Orphanet_98712	http://www.orpha.net/ORDO/Orphanet_98712	Metabolic disease with cataract	EFO
EFO_0006556	http://www.ebi.ac.uk/efo/EFO_0006556	COR-L47	EFO
EFO_0006557	http://www.ebi.ac.uk/efo/EFO_0006557	COV413A	EFO
Orphanet_98711	http://www.orpha.net/ORDO/Orphanet_98711	Metabolic disease with corneal opacity	EFO
EFO_0006550	http://www.ebi.ac.uk/efo/EFO_0006550	CCRF-SB	EFO
EFO_0006551	http://www.ebi.ac.uk/efo/EFO_0006551	CFPAC-1	EFO
EFO_0006552	http://www.ebi.ac.uk/efo/EFO_0006552	CMA-03	EFO
EFO_0006553	http://www.ebi.ac.uk/efo/EFO_0006553	CMA-03/06	EFO
EFO_0006560	http://www.ebi.ac.uk/efo/EFO_0006560	CW-2	EFO
Orphanet_98714	http://www.orpha.net/ORDO/Orphanet_98714	Metabolic disease with macular cherry-red spot	EFO
Orphanet_98713	http://www.orpha.net/ORDO/Orphanet_98713	Metabolic disease with pigmentary retinitis	EFO
Orphanet_320411	http://www.orpha.net/ORDO/Orphanet_320411	Autosomal recessive spastic paraplegia type 56	EFO
Orphanet_96125	http://www.orpha.net/ORDO/Orphanet_96125	Distal monosomy 6p	EFO
Orphanet_96126	http://www.orpha.net/ORDO/Orphanet_96126	Distal monosomy 7p	EFO
Orphanet_96121	http://www.orpha.net/ORDO/Orphanet_96121	7q11.23 microduplication syndrome	EFO
Orphanet_96123	http://www.orpha.net/ORDO/Orphanet_96123	Monosomy 22	EFO
Orphanet_98784	http://www.orpha.net/ORDO/Orphanet_98784	Autosomal dominant nocturnal frontal lobe epilepsy	EFO
Orphanet_59181	http://www.orpha.net/ORDO/Orphanet_59181	Sorsby's fundus dystrophy	EFO
Orphanet_96129	http://www.orpha.net/ORDO/Orphanet_96129	Distal monosomy 19p13.3	EFO
Orphanet_84132	http://www.orpha.net/ORDO/Orphanet_84132	Desmin-related myopathy with Mallory body-like inclusions	EFO
Orphanet_98772	http://www.orpha.net/ORDO/Orphanet_98772	Spinocerebellar ataxia type 19/22	EFO
NCBITaxon_228457	http://purl.obolibrary.org/obo/NCBITaxon_228457	Laternula elliptica	EFO
Orphanet_98771	http://www.orpha.net/ORDO/Orphanet_98771	Spinocerebellar ataxia type 18	EFO
Orphanet_96112	http://www.orpha.net/ORDO/Orphanet_96112	Non-distal trisomy 9q	EFO
Orphanet_98773	http://www.orpha.net/ORDO/Orphanet_98773	Spinocerebellar ataxia type 21	EFO
GO_0000226	http://purl.obolibrary.org/obo/GO_0000226	microtubule cytoskeleton organization	EFO
Orphanet_98765	http://www.orpha.net/ORDO/Orphanet_98765	Spinocerebellar ataxia type 4	EFO
Orphanet_96102	http://www.orpha.net/ORDO/Orphanet_96102	Distal trisomy 10q	EFO
EFO_0006587	http://www.ebi.ac.uk/efo/EFO_0006587	Hs 675.T	EFO
EFO_0006588	http://www.ebi.ac.uk/efo/EFO_0006588	Hs 695T	EFO
Orphanet_96103	http://www.orpha.net/ORDO/Orphanet_96103	Distal trisomy 11q	EFO
Orphanet_98764	http://www.orpha.net/ORDO/Orphanet_98764	Spinocerebellar ataxia type 27	EFO
EFO_0006589	http://www.ebi.ac.uk/efo/EFO_0006589	Hs 746T	EFO
Orphanet_98767	http://www.orpha.net/ORDO/Orphanet_98767	Spinocerebellar ataxia type 11	EFO
Orphanet_98766	http://www.orpha.net/ORDO/Orphanet_98766	Spinocerebellar ataxia type 5	EFO
Orphanet_96105	http://www.orpha.net/ORDO/Orphanet_96105	Distal trisomy 13q	EFO
EFO_0006583	http://www.ebi.ac.uk/efo/EFO_0006583	HNT-34	EFO
Orphanet_98761	http://www.orpha.net/ORDO/Orphanet_98761	Spinocerebellar ataxia type 10	EFO
EFO_0006584	http://www.ebi.ac.uk/efo/EFO_0006584	Hs 255.T	EFO
Orphanet_98760	http://www.orpha.net/ORDO/Orphanet_98760	Spinocerebellar ataxia type 8	EFO
EFO_0006585	http://www.ebi.ac.uk/efo/EFO_0006585	Hs 294T	EFO
Orphanet_96100	http://www.orpha.net/ORDO/Orphanet_96100	Distal trisomy 8q	EFO
Orphanet_98763	http://www.orpha.net/ORDO/Orphanet_98763	Spinocerebellar ataxia type 14	EFO
EFO_0006586	http://www.ebi.ac.uk/efo/EFO_0006586	Hs 38.T	EFO
Orphanet_96101	http://www.orpha.net/ORDO/Orphanet_96101	Distal trisomy 9q	EFO
Orphanet_98762	http://www.orpha.net/ORDO/Orphanet_98762	Spinocerebellar ataxia type 12	EFO
EFO_0006590	http://www.ebi.ac.uk/efo/EFO_0006590	Hs 766T	EFO
EFO_0006591	http://www.ebi.ac.uk/efo/EFO_0006591	Hs 839.T	EFO
EFO_0006592	http://www.ebi.ac.uk/efo/EFO_0006592	Hs 852.T	EFO
EFO_0006593	http://www.ebi.ac.uk/efo/EFO_0006593	Hs 895.T	EFO
Orphanet_96106	http://www.orpha.net/ORDO/Orphanet_96106	Distal trisomy 16q	EFO
Orphanet_98769	http://www.orpha.net/ORDO/Orphanet_98769	Spinocerebellar ataxia type 15/16	EFO
Orphanet_96107	http://www.orpha.net/ORDO/Orphanet_96107	Distal trisomy 20q	EFO
CHEBI_133511	http://purl.obolibrary.org/obo/CHEBI_133511	3-hydroxyoctanoate	EFO
Orphanet_98768	http://www.orpha.net/ORDO/Orphanet_98768	Spinocerebellar ataxia type 13	EFO
CHEBI_133514	http://purl.obolibrary.org/obo/CHEBI_133514	2-hydroxyoctanoate	EFO
Orphanet_96109	http://www.orpha.net/ORDO/Orphanet_96109	Distal trisomy 22q	EFO
CHEBI_133513	http://purl.obolibrary.org/obo/CHEBI_133513	3-methylglutaconate anion	EFO
CHEBI_53784	http://purl.obolibrary.org/obo/CHEBI_53784	antispasmodic	EFO
CHEBI_38147	http://purl.obolibrary.org/obo/CHEBI_38147	cardiotonic drug	EFO
Orphanet_209059	http://www.orpha.net/ORDO/Orphanet_209059	Qualitative or quantitative defects of alpha-actin	EFO
Orphanet_86789	http://www.orpha.net/ORDO/Orphanet_86789	Patella aplasia/hypoplasia	EFO
Orphanet_209056	http://www.orpha.net/ORDO/Orphanet_209056	Qualitative or quantitative defects of telethonin	EFO
EFO_0006598	http://www.ebi.ac.uk/efo/EFO_0006598	IM95m	EFO
Orphanet_98754	http://www.orpha.net/ORDO/Orphanet_98754	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	EFO
EFO_0006599	http://www.ebi.ac.uk/efo/EFO_0006599	JHH-1	EFO
Orphanet_98756	http://www.orpha.net/ORDO/Orphanet_98756	Spinocerebellar ataxia type 2	EFO
Orphanet_98755	http://www.orpha.net/ORDO/Orphanet_98755	Spinocerebellar ataxia type 1	EFO
EFO_0006594	http://www.ebi.ac.uk/efo/EFO_0006594	Hs 936.T	EFO
EFO_0006595	http://www.ebi.ac.uk/efo/EFO_0006595	Hs 940.T	EFO
EFO_0006596	http://www.ebi.ac.uk/efo/EFO_0006596	HuP-T3	EFO
EFO_0006597	http://www.ebi.ac.uk/efo/EFO_0006597	IGR-37	EFO
Orphanet_98758	http://www.orpha.net/ORDO/Orphanet_98758	Spinocerebellar ataxia type 6	EFO
Orphanet_98757	http://www.orpha.net/ORDO/Orphanet_98757	Spinocerebellar ataxia type 3	EFO
Orphanet_98759	http://www.orpha.net/ORDO/Orphanet_98759	Spinocerebellar ataxia type 17	EFO
Orphanet_86788	http://www.orpha.net/ORDO/Orphanet_86788	X-linked severe congenital neutropenia	EFO
Orphanet_96160	http://www.orpha.net/ORDO/Orphanet_96160	Non-distal monosomy 12q	EFO
Orphanet_209047	http://www.orpha.net/ORDO/Orphanet_209047	Qualitative or quantitative defects of filamin C	EFO
MONDO_0002691	http://purl.obolibrary.org/obo/MONDO_0002691	liver cancer	EFO
Orphanet_96168	http://www.orpha.net/ORDO/Orphanet_96168	Monosomy 13q34	EFO
Orphanet_96169	http://www.orpha.net/ORDO/Orphanet_96169	Koolen-De Vries syndrome	EFO
Orphanet_96164	http://www.orpha.net/ORDO/Orphanet_96164	Non-distal monosomy 20q	EFO
MONDO_0000032	http://purl.obolibrary.org/obo/MONDO_0000032	febrile seizures, familial	EFO
Orphanet_96167	http://www.orpha.net/ORDO/Orphanet_96167	Recombinant 8 syndrome	EFO
Orphanet_209053	http://www.orpha.net/ORDO/Orphanet_209053	Qualitative or quantitative defects of titin	EFO
Orphanet_209050	http://www.orpha.net/ORDO/Orphanet_209050	Qualitative or quantitative defects of protein ZASP	EFO
Orphanet_96150	http://www.orpha.net/ORDO/Orphanet_96150	Distal monosomy 14q	EFO
Orphanet_209038	http://www.orpha.net/ORDO/Orphanet_209038	Qualitative or quantitative defects of myofibrillar proteins	EFO
MONDO_0000045	http://purl.obolibrary.org/obo/MONDO_0000045	hypothyroidism, congenital, nongoitrous	EFO
MONDO_0000044	http://purl.obolibrary.org/obo/MONDO_0000044	hereditary hypophosphatemic rickets	EFO
Orphanet_96152	http://www.orpha.net/ORDO/Orphanet_96152	Distal monosomy 20q	EFO
MONDO_0000049	http://purl.obolibrary.org/obo/MONDO_0000049	invasive pneumococcal disease, recurrent isolated	EFO
NCBITaxon_228410	http://purl.obolibrary.org/obo/NCBITaxon_228410	Nitrosomonas europaea ATCC 19718	EFO
Orphanet_209044	http://www.orpha.net/ORDO/Orphanet_209044	Qualitative or quantitative defects of alphaB-cristallin	EFO
Orphanet_209041	http://www.orpha.net/ORDO/Orphanet_209041	Qualitative or quantitative defects of desmin	EFO
MONDO_0000014	http://purl.obolibrary.org/obo/MONDO_0000014	colorblindness, partial	EFO
Orphanet_209027	http://www.orpha.net/ORDO/Orphanet_209027	Qualitative or quantitative defects of protein glycosyltransferase-like	EFO
MONDO_0002679	http://purl.obolibrary.org/obo/MONDO_0002679	cerebral infarction	EFO
MONDO_0000015	http://purl.obolibrary.org/obo/MONDO_0000015	classic complement early component deficiency	EFO
Orphanet_209024	http://www.orpha.net/ORDO/Orphanet_209024	Qualitative or quantitative defects of protein O-mannose beta1,2N-acetylglucosaminyltransferase	EFO
Orphanet_96147	http://www.orpha.net/ORDO/Orphanet_96147	Kleefstra syndrome due to 9q34 microdeletion	EFO
Orphanet_96148	http://www.orpha.net/ORDO/Orphanet_96148	Distal monosomy 10q	EFO
Orphanet_96149	http://www.orpha.net/ORDO/Orphanet_96149	Distal monosomy 12q	EFO
Orphanet_96145	http://www.orpha.net/ORDO/Orphanet_96145	Distal monosomy 4q	EFO
Orphanet_209033	http://www.orpha.net/ORDO/Orphanet_209033	Qualitative or quantitative defects of protein O-mannosyltransferase 2	EFO
MONDO_0000009	http://purl.obolibrary.org/obo/MONDO_0000009	inherited bleeding disorder, platelet-type	EFO
Orphanet_209030	http://www.orpha.net/ORDO/Orphanet_209030	Qualitative or quantitative defects of protein O-mannosyltransferase 1	EFO
MONDO_0000023	http://purl.obolibrary.org/obo/MONDO_0000023	infantile liver failure	EFO
Orphanet_98791	http://www.orpha.net/ORDO/Orphanet_98791	Alpha-thalassemia - intellectual disability syndrome linked to chromosome 16	EFO
NCBITaxon_12305	http://purl.obolibrary.org/obo/NCBITaxon_12305	Cucumber mosaic virus	EFO
Orphanet_98798	http://www.orpha.net/ORDO/Orphanet_98798	Isochromosomy Yq	EFO
Orphanet_98797	http://www.orpha.net/ORDO/Orphanet_98797	Isochromosomy Yp	EFO
Orphanet_96136	http://www.orpha.net/ORDO/Orphanet_96136	Non-distal monosomy 7p	EFO
NCBITaxon_12307	http://purl.obolibrary.org/obo/NCBITaxon_12307	Cucumber mosaic virus (strain FNY)	EFO
Orphanet_98794	http://www.orpha.net/ORDO/Orphanet_98794	Angelman syndrome due to maternal 15q11q13 deletion	EFO
Orphanet_98793	http://www.orpha.net/ORDO/Orphanet_98793	Prader-Willi syndrome due to paternal 15q11q13 deletion	EFO
Orphanet_98795	http://www.orpha.net/ORDO/Orphanet_98795	Angelman syndrome due to paternal uniparental disomy of chromosome 15	EFO
GO_0036288	http://purl.obolibrary.org/obo/GO_0036288	response to ximelagatran	EFO
MONDO_0014659	http://purl.obolibrary.org/obo/MONDO_0014659	fever-associated acute infantile liver failure syndrome	EFO
CHEBI_77761	http://purl.obolibrary.org/obo/CHEBI_77761	piperidin-2-one	EFO
GO_0036287	http://purl.obolibrary.org/obo/GO_0036287	response to iloperidone	EFO
MONDO_0000078	http://purl.obolibrary.org/obo/MONDO_0000078	acrocephalopolysyndactyly	EFO
Orphanet_102283	http://www.orpha.net/ORDO/Orphanet_102283	Multiple congenital anomalies/dysmorphic syndrome-intellectual disability	EFO
MONDO_0000070	http://purl.obolibrary.org/obo/MONDO_0000070	mycobacterium tuberculosis, susceptibility	EFO
MONDO_0000075	http://purl.obolibrary.org/obo/MONDO_0000075	neuronopathy, distal hereditary motor	EFO
GO_0036277	http://purl.obolibrary.org/obo/GO_0036277	response to anticonvulsant	EFO
NCBITaxon_36329	http://purl.obolibrary.org/obo/NCBITaxon_36329	Plasmodium falciparum 3D7	EFO
GO_0036270	http://purl.obolibrary.org/obo/GO_0036270	response to diuretic	EFO
GO_0036271	http://purl.obolibrary.org/obo/GO_0036271	response to methylphenidate	EFO
GO_0036272	http://purl.obolibrary.org/obo/GO_0036272	response to gemcitabine	EFO
GO_0036273	http://purl.obolibrary.org/obo/GO_0036273	response to statin	EFO
GO_0036274	http://purl.obolibrary.org/obo/GO_0036274	response to lapatinib	EFO
GO_0036275	http://purl.obolibrary.org/obo/GO_0036275	response to 5' fluorouracil	EFO
GO_0036276	http://purl.obolibrary.org/obo/GO_0036276	response to antidepressant	EFO
Orphanet_96193	http://www.orpha.net/ORDO/Orphanet_96193	Beckwith-Wiedemann syndrome due to paternal uniparental disomy of chromosome 11	EFO
Orphanet_96194	http://www.orpha.net/ORDO/Orphanet_96194	Paternal uniparental disomy of chromosome 20	EFO
Orphanet_96195	http://www.orpha.net/ORDO/Orphanet_96195	Paternal uniparental disomy of chromosome 21	EFO
MONDO_0000088	http://purl.obolibrary.org/obo/MONDO_0000088	precocious puberty	EFO
Orphanet_96190	http://www.orpha.net/ORDO/Orphanet_96190	Paternal uniparental disomy of chromosome 5	EFO
Orphanet_96191	http://www.orpha.net/ORDO/Orphanet_96191	Paternal uniparental disomy of chromosome 6	EFO
Orphanet_96192	http://www.orpha.net/ORDO/Orphanet_96192	Paternal uniparental disomy of chromosome 7	EFO
MONDO_0012057	http://purl.obolibrary.org/obo/MONDO_0012057	legionnaire disease, susceptibility to	EFO
Orphanet_96182	http://www.orpha.net/ORDO/Orphanet_96182	Silver-Russell syndrome due to maternal uniparental disomy of chromosome 7	EFO
Orphanet_96183	http://www.orpha.net/ORDO/Orphanet_96183	Maternal uniparental disomy of chromosome 9	EFO
Orphanet_96184	http://www.orpha.net/ORDO/Orphanet_96184	Maternal uniparental disomy of chromosome 14	EFO
Orphanet_96185	http://www.orpha.net/ORDO/Orphanet_96185	Maternal uniparental disomy of chromosome 16	EFO
Orphanet_96180	http://www.orpha.net/ORDO/Orphanet_96180	Maternal uniparental disomy of chromosome 4	EFO
Orphanet_96181	http://www.orpha.net/ORDO/Orphanet_96181	Maternal uniparental disomy of chromosome 6	EFO
MONDO_0000050	http://purl.obolibrary.org/obo/MONDO_0000050	isolated congenital growth hormone deficiency	EFO
Orphanet_96186	http://www.orpha.net/ORDO/Orphanet_96186	Maternal uniparental disomy of chromosome 20	EFO
Orphanet_96187	http://www.orpha.net/ORDO/Orphanet_96187	Maternal uniparental disomy of chromosome 21	EFO
NCBITaxon_373153	http://purl.obolibrary.org/obo/NCBITaxon_373153	Streptococcus pneumoniae D39	EFO
Orphanet_96188	http://www.orpha.net/ORDO/Orphanet_96188	Maternal uniparental disomy of chromosome 22	EFO
Orphanet_165805	http://www.orpha.net/ORDO/Orphanet_165805	Familial mesial temporal lobe epilepsy with febrile seizures	EFO
Orphanet_96171	http://www.orpha.net/ORDO/Orphanet_96171	Ring chromosome 2	EFO
Orphanet_96172	http://www.orpha.net/ORDO/Orphanet_96172	Ring chromosome 3	EFO
Orphanet_96173	http://www.orpha.net/ORDO/Orphanet_96173	Ring chromosome 9	EFO
MONDO_0000066	http://purl.obolibrary.org/obo/MONDO_0000066	mitochondrial complex deficiency	EFO
NCBITaxon_118062	http://purl.obolibrary.org/obo/NCBITaxon_118062	Methanobacterium congolense	EFO
Orphanet_96170	http://www.orpha.net/ORDO/Orphanet_96170	Emanuel syndrome	EFO
Orphanet_96179	http://www.orpha.net/ORDO/Orphanet_96179	Maternal uniparental disomy of chromosome 2	EFO
MONDO_0000060	http://purl.obolibrary.org/obo/MONDO_0000060	microcephalic osteodysplastic primordial dwarfism	EFO
Orphanet_96175	http://www.orpha.net/ORDO/Orphanet_96175	Ring chromosome 11	EFO
MONDO_0000065	http://purl.obolibrary.org/obo/MONDO_0000065	microvascular complications of diabetes, susceptibility	EFO
Orphanet_96176	http://www.orpha.net/ORDO/Orphanet_96176	Ring chromosome 13	EFO
Orphanet_96177	http://www.orpha.net/ORDO/Orphanet_96177	Ring chromosome 15	EFO
MONDO_0000062	http://purl.obolibrary.org/obo/MONDO_0000062	isolated microphthalmia	EFO
Orphanet_96178	http://www.orpha.net/ORDO/Orphanet_96178	Ring chromosome 16	EFO
NCBITaxon_216816	http://purl.obolibrary.org/obo/NCBITaxon_216816	Bifidobacterium longum	EFO
CHEBI_63978	http://purl.obolibrary.org/obo/CHEBI_63978	N-allyl-1-phenyl-2,3,4,5-tetrahydro-3-benzazepine-7,8-diol hydrobromide	EFO
UBERON_0001777	http://purl.obolibrary.org/obo/UBERON_0001777	substantia propria of cornea	EFO
UBERON_0001783	http://purl.obolibrary.org/obo/UBERON_0001783	optic disc	EFO
NCBITaxon_85552	http://purl.obolibrary.org/obo/NCBITaxon_85552	Scylla paramamosain	EFO
UBERON_0001769	http://purl.obolibrary.org/obo/UBERON_0001769	iris	EFO
NCBITaxon_85558	http://purl.obolibrary.org/obo/NCBITaxon_85558	Streptomyces turgidiscabies	EFO
CHEBI_63996	http://purl.obolibrary.org/obo/CHEBI_63996	N-methyl-6-chloro-1-(3-methylphenyl)-2,3,4,5-tetrahydro-3-benzazepine-7,8-diol hydrobromide	EFO
UBERON_0001774	http://purl.obolibrary.org/obo/UBERON_0001774	skeletal muscle of trunk	EFO
UBERON_0001772	http://purl.obolibrary.org/obo/UBERON_0001772	corneal epithelium	EFO
UBERON_0001759	http://purl.obolibrary.org/obo/UBERON_0001759	vagus nerve	EFO
UBERON_0001756	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear	EFO
CHEBI_51953	http://purl.obolibrary.org/obo/CHEBI_51953	polyamide	EFO
FBdv_00005331	http://purl.obolibrary.org/obo/FBdv_00005331	dorsal closure stage	EFO
EFO_0006925	http://www.ebi.ac.uk/efo/EFO_0006925	lipoprotein A measurement	EFO
EFO_0006926	http://www.ebi.ac.uk/efo/EFO_0006926	acquired aplastic anemia	EFO
EFO_0006927	http://www.ebi.ac.uk/efo/EFO_0006927	severe aplastic anemia	EFO
EFO_0006928	http://www.ebi.ac.uk/efo/EFO_0006928	motion sickness	EFO
EFO_0006921	http://www.ebi.ac.uk/efo/EFO_0006921	birth measurement	EFO
UBERON_0011150	http://purl.obolibrary.org/obo/UBERON_0011150	pharyngeal arch derived gill	EFO
EFO_0006922	http://www.ebi.ac.uk/efo/EFO_0006922	delivery measurement	EFO
MONDO_0002532	http://purl.obolibrary.org/obo/MONDO_0002532	squamous cell neoplasm	EFO
EFO_0006923	http://www.ebi.ac.uk/efo/EFO_0006923	fertility measurement	EFO
EFO_0006924	http://www.ebi.ac.uk/efo/EFO_0006924	household air pollution measurement	EFO
MONDO_0002533	http://purl.obolibrary.org/obo/MONDO_0002533	papillary adenoma	EFO
CHEBI_26986	http://purl.obolibrary.org/obo/CHEBI_26986	threonine	EFO
MONDO_0014518	http://purl.obolibrary.org/obo/MONDO_0014518	platelet-type bleeding disorder 19	EFO
UBERON_0011153	http://purl.obolibrary.org/obo/UBERON_0011153	ventral hyoid arch skeleton	EFO
EFO_0006920	http://www.ebi.ac.uk/efo/EFO_0006920	BNP measurement	EFO
MONDO_0014527	http://purl.obolibrary.org/obo/MONDO_0014527	progeroid features-hepatocellular carcinoma predisposition syndrome	EFO
PO_0025615	http://purl.obolibrary.org/obo/PO_0025615	rosette	EFO
EFO_0006929	http://www.ebi.ac.uk/efo/EFO_0006929	IgG index	EFO
MONDO_0002527	http://purl.obolibrary.org/obo/MONDO_0002527	keratoacanthoma	EFO
MONDO_0002528	http://purl.obolibrary.org/obo/MONDO_0002528	synovium neoplasm	EFO
EFO_0006936	http://www.ebi.ac.uk/efo/EFO_0006936	optic disc measurement	EFO
EFO_0006937	http://www.ebi.ac.uk/efo/EFO_0006937	optic disc area measurement	EFO
EFO_0006938	http://www.ebi.ac.uk/efo/EFO_0006938	optic rim area measurement	EFO
MONDO_0002547	http://purl.obolibrary.org/obo/MONDO_0002547	nerve sheath neoplasm	EFO
EFO_0006939	http://www.ebi.ac.uk/efo/EFO_0006939	cup-to-disc ratio measurement	EFO
EFO_0006932	http://www.ebi.ac.uk/efo/EFO_0006932	putamen volume	EFO
EFO_0006933	http://www.ebi.ac.uk/efo/EFO_0006933	pallidum volume	EFO
MONDO_0002542	http://purl.obolibrary.org/obo/MONDO_0002542	spinal cord glioma	EFO
EFO_0006934	http://www.ebi.ac.uk/efo/EFO_0006934	amygdala volume	EFO
EFO_0006935	http://www.ebi.ac.uk/efo/EFO_0006935	thalamus volume	EFO
UBERON_0011143	http://purl.obolibrary.org/obo/UBERON_0011143	upper urinary tract	EFO
EFO_0006930	http://www.ebi.ac.uk/efo/EFO_0006930	brain volume measurement	EFO
Orphanet_371861	http://www.orpha.net/ORDO/Orphanet_371861	Genetic hyperaldosteronism	EFO
EFO_0006931	http://www.ebi.ac.uk/efo/EFO_0006931	nucleus accumbens volume	EFO
MONDO_0014506	http://purl.obolibrary.org/obo/MONDO_0014506	hypomyelinating leukodystrophy 9	EFO
UBERON_0011146	http://purl.obolibrary.org/obo/UBERON_0011146	silk gland	EFO
MONDO_0014512	http://purl.obolibrary.org/obo/MONDO_0014512	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation	EFO
