Node	Node_Long	Definition	OntologyScope
OBI_0000816	http://purl.obolibrary.org/obo/OBI_0000816	micro electrode	OBI
OBI_0000819	http://purl.obolibrary.org/obo/OBI_0000819	anticoagulant tube storage of blood specimen	OBI
OBI_0000818	http://purl.obolibrary.org/obo/OBI_0000818	calibration	OBI
GO_0048869	http://purl.obolibrary.org/obo/GO_0048869	cellular developmental process	OBI
CL_0000084	http://purl.obolibrary.org/obo/CL_0000084	T cell	OBI
UBERON_0036149	http://purl.obolibrary.org/obo/UBERON_0036149	suprapubic skin	OBI
OBI_0000831	http://purl.obolibrary.org/obo/OBI_0000831	DNA residue methylation	OBI
OBI_0000832	http://purl.obolibrary.org/obo/OBI_0000832	measurement device	OBI
CL_0000097	http://purl.obolibrary.org/obo/CL_0000097	mast cell	OBI
OBI_0000824	http://purl.obolibrary.org/obo/OBI_0000824	recombinant YAC cloning	OBI
OBI_0000823	http://purl.obolibrary.org/obo/OBI_0000823	thrombin time assay	OBI
OBI_0000826	http://purl.obolibrary.org/obo/OBI_0000826	treatment portion of study execution	OBI
OBI_0400168	http://purl.obolibrary.org/obo/OBI_0400168	microtome	OBI
OBI_0000825	http://purl.obolibrary.org/obo/OBI_0000825	to be treated with placebo role	OBI
OBI_0400169	http://purl.obolibrary.org/obo/OBI_0400169	microscope	OBI
UBERON_0000173	http://purl.obolibrary.org/obo/UBERON_0000173	amniotic fluid	OBI
OBI_0000828	http://purl.obolibrary.org/obo/OBI_0000828	research organization	OBI
OBI_0000827	http://purl.obolibrary.org/obo/OBI_0000827	pill	OBI
UBERON_0000178	http://purl.obolibrary.org/obo/UBERON_0000178	blood	OBI
CHMO_0000102	http://purl.obolibrary.org/obo/CHMO_0000102	light microscopy	OBI
NCBITaxon_8353	http://purl.obolibrary.org/obo/NCBITaxon_8353	Xenopus <genus>	OBI
NCBITaxon_10358	http://purl.obolibrary.org/obo/NCBITaxon_10358	Cytomegalovirus	OBI
OBI_0000840	http://purl.obolibrary.org/obo/OBI_0000840	unblinding process	OBI
OBI_0000842	http://purl.obolibrary.org/obo/OBI_0000842	informing subject of study arm	OBI
OBI_0000841	http://purl.obolibrary.org/obo/OBI_0000841	subject agrees they understand informed consent document	OBI
OBI_0000844	http://purl.obolibrary.org/obo/OBI_0000844	hospital	OBI
OBI_0000843	http://purl.obolibrary.org/obo/OBI_0000843	Sysmex CA-6000 Coagulation Analyzer	OBI
OBI_0000835	http://purl.obolibrary.org/obo/OBI_0000835	manufacturer	OBI
OBI_0400155	http://purl.obolibrary.org/obo/OBI_0400155	water bath	OBI
OBI_0000834	http://purl.obolibrary.org/obo/OBI_0000834	high molecular weight DNA extract	OBI
CL_0000066	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell	OBI
OBI_0000837	http://purl.obolibrary.org/obo/OBI_0000837	oral ingestion of pill	OBI
OBI_0400157	http://purl.obolibrary.org/obo/OBI_0400157	oil bath	OBI
OBI_0000836	http://purl.obolibrary.org/obo/OBI_0000836	test tube	OBI
OBI_0400158	http://purl.obolibrary.org/obo/OBI_0400158	digital-to-analog converter	OBI
OBI_0000839	http://purl.obolibrary.org/obo/OBI_0000839	labeled oligonucleotide	OBI
OBI_0000838	http://purl.obolibrary.org/obo/OBI_0000838	material maintenance	OBI
OBI_0400153	http://purl.obolibrary.org/obo/OBI_0400153	droplet sorter	OBI
OGMS_0000015	http://purl.obolibrary.org/obo/OGMS_0000015	clinical history	OBI
UBERON_0000165	http://purl.obolibrary.org/obo/UBERON_0000165	mouth	OBI
CHEBI_24636	http://purl.obolibrary.org/obo/CHEBI_24636	proton	OBI
OGMS_0000031	http://purl.obolibrary.org/obo/OGMS_0000031	disease	OBI
OBI_0000852	http://purl.obolibrary.org/obo/OBI_0000852	record of missing knowledge	OBI
OBI_0000855	http://purl.obolibrary.org/obo/OBI_0000855	total RNA extraction	OBI
OBI_0000854	http://purl.obolibrary.org/obo/OBI_0000854	western blot analysis	OBI
OBI_0000845	http://purl.obolibrary.org/obo/OBI_0000845	primary structure of RNA molecule	OBI
OBI_0400146	http://purl.obolibrary.org/obo/OBI_0400146	multispectral imaging flow cytometer	OBI
OBI_0000848	http://purl.obolibrary.org/obo/OBI_0000848	polyA RNA extraction	OBI
OBI_0400147	http://purl.obolibrary.org/obo/OBI_0400147	microarray	OBI
OBI_0000847	http://purl.obolibrary.org/obo/OBI_0000847	test substance role	OBI
OGMS_0000023	http://purl.obolibrary.org/obo/OGMS_0000023	phenotype	OBI
OBI_0400140	http://purl.obolibrary.org/obo/OBI_0400140	gel tank	OBI
OBI_0000849	http://purl.obolibrary.org/obo/OBI_0000849	organellar RNA extraction	OBI
OBI_0400142	http://purl.obolibrary.org/obo/OBI_0400142	power supply	OBI
OBI_0400143	http://purl.obolibrary.org/obo/OBI_0400143	fluorometer	OBI
OBI_0400148	http://purl.obolibrary.org/obo/OBI_0400148	DNA microarray	OBI
OBI_0400149	http://purl.obolibrary.org/obo/OBI_0400149	protein microarray	OBI
SO_0000001	http://purl.obolibrary.org/obo/SO_0000001	region	OBI
GO_0072535	http://purl.obolibrary.org/obo/GO_0072535	tumor necrosis factor (ligand) superfamily member 11 production	OBI
UBERON_0007610	http://purl.obolibrary.org/obo/UBERON_0007610	tibial artery	OBI
OGMS_0000090	http://purl.obolibrary.org/obo/OGMS_0000090	treatment	OBI
CL_0000057	http://purl.obolibrary.org/obo/CL_0000057	fibroblast	OBI
CLO_0000031	http://purl.obolibrary.org/obo/CLO_0000031	cell line	OBI
OGMS_0000063	http://purl.obolibrary.org/obo/OGMS_0000063	disease course	OBI
OBI_0000800	http://purl.obolibrary.org/obo/OBI_0000800	cross linking	OBI
PATO_0002003	http://purl.obolibrary.org/obo/PATO_0002003	population quality	OBI
CLO_0000001	http://purl.obolibrary.org/obo/CLO_0000001	cell line cell	OBI
OBI_0000811	http://purl.obolibrary.org/obo/OBI_0000811	primary structure of DNA macromolecule	OBI
OBI_0000810	http://purl.obolibrary.org/obo/OBI_0000810	informed consent process	OBI
OGMS_0000073	http://purl.obolibrary.org/obo/OGMS_0000073	diagnosis	OBI
OBI_0000802	http://purl.obolibrary.org/obo/OBI_0000802	prothrombin time assay	OBI
OBI_0000801	http://purl.obolibrary.org/obo/OBI_0000801	spike train datum	OBI
OBI_0000804	http://purl.obolibrary.org/obo/OBI_0000804	informing investigator of subject study arm	OBI
OBI_0000803	http://purl.obolibrary.org/obo/OBI_0000803	denaturing	OBI
OBI_0000806	http://purl.obolibrary.org/obo/OBI_0000806	material maintenance objective	OBI
PR_000000001	http://purl.obolibrary.org/obo/PR_000000001	protein	OBI
OBI_0000805	http://purl.obolibrary.org/obo/OBI_0000805	antithrombin-III berichrome assay	OBI
OBI_0000808	http://purl.obolibrary.org/obo/OBI_0000808	spectrolyse heparin antifactor-Xa assay	OBI
OBI_0000807	http://purl.obolibrary.org/obo/OBI_0000807	presentation of stimulus	OBI
OBI_0000809	http://purl.obolibrary.org/obo/OBI_0000809	amplified DNA	OBI
CLO_0000019	http://purl.obolibrary.org/obo/CLO_0000019	immortal cell line cell	OBI
CLO_0000018	http://purl.obolibrary.org/obo/CLO_0000018	mortal cell line cell	OBI
OBI_0001870	http://purl.obolibrary.org/obo/OBI_0001870	Illumina methylation BeadChip	OBI
OBI_0000541	http://purl.obolibrary.org/obo/OBI_0000541	Bruker AC series NMR instrument	OBI
OBI_0001872	http://purl.obolibrary.org/obo/OBI_0001872	sequence assembly process	OBI
OBI_0000540	http://purl.obolibrary.org/obo/OBI_0000540	isolation of adherent cells	OBI
OBI_0001871	http://purl.obolibrary.org/obo/OBI_0001871	LSRFortessa X-20	OBI
OBI_0001874	http://purl.obolibrary.org/obo/OBI_0001874	random access memory size	OBI
OBI_0000543	http://purl.obolibrary.org/obo/OBI_0000543	syringe filter	OBI
OBI_0001873	http://purl.obolibrary.org/obo/OBI_0001873	number of errors	OBI
OBI_0000542	http://purl.obolibrary.org/obo/OBI_0000542	gas chromatography equipment	OBI
OBI_0000545	http://purl.obolibrary.org/obo/OBI_0000545	column compartment	OBI
OBI_0001876	http://purl.obolibrary.org/obo/OBI_0001876	cell culture	OBI
OBI_0001875	http://purl.obolibrary.org/obo/OBI_0001875	cultured immune cell population	OBI
OBI_0000544	http://purl.obolibrary.org/obo/OBI_0000544	Bruker SampleRail system	OBI
OBI_0000547	http://purl.obolibrary.org/obo/OBI_0000547	evaporative light scattering detector	OBI
OBI_0001878	http://purl.obolibrary.org/obo/OBI_0001878	establishing primary cell culture	OBI
OBI_0000546	http://purl.obolibrary.org/obo/OBI_0000546	capillary pump system	OBI
OBI_0001877	http://purl.obolibrary.org/obo/OBI_0001877	random access memory	OBI
OBI_0001869	http://purl.obolibrary.org/obo/OBI_0001869	Illumina BeadChip	OBI
OBI_0000538	http://purl.obolibrary.org/obo/OBI_0000538	in-line filter	OBI
OBI_0000537	http://purl.obolibrary.org/obo/OBI_0000537	copy number variation profiling assay	OBI
OBI_0001868	http://purl.obolibrary.org/obo/OBI_0001868	genetic material	OBI
OBI_0000539	http://purl.obolibrary.org/obo/OBI_0000539	imaging NMR probe	OBI
NCBITaxon_9031	http://purl.obolibrary.org/obo/NCBITaxon_9031	Gallus gallus	OBI
OBI_0000550	http://purl.obolibrary.org/obo/OBI_0000550	nitrogen generator	OBI
OBI_0001881	http://purl.obolibrary.org/obo/OBI_0001881	organization of Bioinformatics Resource Center contact person	OBI
OBI_0001880	http://purl.obolibrary.org/obo/OBI_0001880	organization of specimen provider principal investigator	OBI
OBI_0001883	http://purl.obolibrary.org/obo/OBI_0001883	Bioinformatics Resource Center contact person	OBI
OBI_0000552	http://purl.obolibrary.org/obo/OBI_0000552	reverse transcribed polymerase chain reaction	OBI
OBI_0001882	http://purl.obolibrary.org/obo/OBI_0001882	target material in specimen specification	OBI
OBI_0000551	http://purl.obolibrary.org/obo/OBI_0000551	needle assembly	OBI
OBI_0000554	http://purl.obolibrary.org/obo/OBI_0000554	gas chromatography oven	OBI
OBI_0001885	http://purl.obolibrary.org/obo/OBI_0001885	specimen repository organization	OBI
OBI_0000553	http://purl.obolibrary.org/obo/OBI_0000553	Bruker Capillary LC-NMR platform	OBI
OBI_0001884	http://purl.obolibrary.org/obo/OBI_0001884	specimen-based scope of investigation specification	OBI
OBI_0000556	http://purl.obolibrary.org/obo/OBI_0000556	isocratic pump system	OBI
OBI_0001887	http://purl.obolibrary.org/obo/OBI_0001887	email address of Bioinformatics Resource Center contact person	OBI
OBI_0000555	http://purl.obolibrary.org/obo/OBI_0000555	autosampler	OBI
OBI_0001889	http://purl.obolibrary.org/obo/OBI_0001889	specimen provider principal investigator	OBI
OBI_0000558	http://purl.obolibrary.org/obo/OBI_0000558	Varian UNITY INOVA spectrometer	OBI
OBI_0000557	http://purl.obolibrary.org/obo/OBI_0000557	flash pump system	OBI
OBI_0001888	http://purl.obolibrary.org/obo/OBI_0001888	sequencing facility contact person	OBI
OBI_0000549	http://purl.obolibrary.org/obo/OBI_0000549	column cartridger	OBI
OBI_0001879	http://purl.obolibrary.org/obo/OBI_0001879	reagent	OBI
OBI_0000548	http://purl.obolibrary.org/obo/OBI_0000548	isolation of PBMCs	OBI
NCBITaxon_3702	http://purl.obolibrary.org/obo/NCBITaxon_3702	Arabidopsis thaliana	OBI
OBI_0001890	http://purl.obolibrary.org/obo/OBI_0001890	email address of specimen collector	OBI
OBI_0001892	http://purl.obolibrary.org/obo/OBI_0001892	specification of data to be generated in an investigation	OBI
OBI_0000561	http://purl.obolibrary.org/obo/OBI_0000561	Bruker NMR probe	OBI
OBI_0001891	http://purl.obolibrary.org/obo/OBI_0001891	sequencing facility organization	OBI
OBI_0000560	http://purl.obolibrary.org/obo/OBI_0000560	ion exchange column	OBI
HP_0000855	http://purl.obolibrary.org/obo/HP_0000855	Insulin resistance	OBI
OBI_0001894	http://purl.obolibrary.org/obo/OBI_0001894	email address of sequencing facility contact person	OBI
OBI_0000563	http://purl.obolibrary.org/obo/OBI_0000563	fluorescene detector	OBI
OBI_0001893	http://purl.obolibrary.org/obo/OBI_0001893	organization of specimen collector	OBI
OBI_0000562	http://purl.obolibrary.org/obo/OBI_0000562	anion trap column	OBI
OBI_0000565	http://purl.obolibrary.org/obo/OBI_0000565	electrical conductivity detector	OBI
OBI_0001896	http://purl.obolibrary.org/obo/OBI_0001896	investigation assay specification	OBI
OBI_0000564	http://purl.obolibrary.org/obo/OBI_0000564	tecmag EAGLE probe	OBI
OBI_0001895	http://purl.obolibrary.org/obo/OBI_0001895	specimen collector	OBI
OBI_0001898	http://purl.obolibrary.org/obo/OBI_0001898	comment on investigation	OBI
OBI_0000567	http://purl.obolibrary.org/obo/OBI_0000567	Bruker UltraShield NMR magnet	OBI
OBI_0001897	http://purl.obolibrary.org/obo/OBI_0001897	organization of sequencing facility contact person	OBI
OBI_0000566	http://purl.obolibrary.org/obo/OBI_0000566	NMR instrument	OBI
OBI_0000569	http://purl.obolibrary.org/obo/OBI_0000569	mass selective detector	OBI
OBI_0000568	http://purl.obolibrary.org/obo/OBI_0000568	piston-seal	OBI
OBI_0001899	http://purl.obolibrary.org/obo/OBI_0001899	target capture specification	OBI
OBI_0000559	http://purl.obolibrary.org/obo/OBI_0000559	liquid NMR probe	OBI
CHEBI_16991	http://purl.obolibrary.org/obo/CHEBI_16991	deoxyribonucleic acid	OBI
OBI_0000570	http://purl.obolibrary.org/obo/OBI_0000570	spin column	OBI
OBI_0000572	http://purl.obolibrary.org/obo/OBI_0000572	transfer line	OBI
OBI_0000571	http://purl.obolibrary.org/obo/OBI_0000571	manufacturer role	OBI
OBI_0000574	http://purl.obolibrary.org/obo/OBI_0000574	high temperature column	OBI
OBI_0000573	http://purl.obolibrary.org/obo/OBI_0000573	gradient pump system	OBI
OBI_0000576	http://purl.obolibrary.org/obo/OBI_0000576	scattered molecular aggregate	OBI
OBI_0000575	http://purl.obolibrary.org/obo/OBI_0000575	Bruker Ultrastabilized NMR magnet	OBI
OBI_0000578	http://purl.obolibrary.org/obo/OBI_0000578	NMR sample tube	OBI
OBI_0000579	http://purl.obolibrary.org/obo/OBI_0000579	Varian UNITY spectrometer	OBI
GO_0032641	http://purl.obolibrary.org/obo/GO_0032641	lymphotoxin A production	OBI
GO_0032640	http://purl.obolibrary.org/obo/GO_0032640	tumor necrosis factor production	OBI
GO_0032639	http://purl.obolibrary.org/obo/GO_0032639	TRAIL production	OBI
GO_0032638	http://purl.obolibrary.org/obo/GO_0032638	interleukin-9 production	OBI
GO_0032637	http://purl.obolibrary.org/obo/GO_0032637	interleukin-8 production	OBI
GO_0032636	http://purl.obolibrary.org/obo/GO_0032636	interleukin-7 production	OBI
GO_0032635	http://purl.obolibrary.org/obo/GO_0032635	interleukin-6 production	OBI
GO_0032634	http://purl.obolibrary.org/obo/GO_0032634	interleukin-5 production	OBI
GO_0032633	http://purl.obolibrary.org/obo/GO_0032633	interleukin-4 production	OBI
OBI_0200195	http://purl.obolibrary.org/obo/OBI_0200195	proportional hazards model estimation	OBI
OBI_0200196	http://purl.obolibrary.org/obo/OBI_0200196	correlation study objective	OBI
OBI_0001830	http://purl.obolibrary.org/obo/OBI_0001830	ELISPOT assay measuring epitope specific interleukin-17F production by T cells	OBI
OBI_0200193	http://purl.obolibrary.org/obo/OBI_0200193	background corrected data visualization	OBI
OBI_0200194	http://purl.obolibrary.org/obo/OBI_0200194	survival analysis data transformation	OBI
OBI_0001832	http://purl.obolibrary.org/obo/OBI_0001832	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-17F production by T cells	OBI
OBI_0000501	http://purl.obolibrary.org/obo/OBI_0000501	variable wavelength detector	OBI
OBI_0200199	http://purl.obolibrary.org/obo/OBI_0200199	gas chromatography mass spectrometry	OBI
OBI_0000500	http://purl.obolibrary.org/obo/OBI_0000500	dual loop autosampler	OBI
OBI_0001831	http://purl.obolibrary.org/obo/OBI_0001831	ELISA measuring epitope specific interleukin-17F production by T cells	OBI
OBI_0000503	http://purl.obolibrary.org/obo/OBI_0000503	Bruker LC-NMR platform	OBI
OBI_0200197	http://purl.obolibrary.org/obo/OBI_0200197	spectrum analysis objective	OBI
OBI_0001834	http://purl.obolibrary.org/obo/OBI_0001834	drawing a conclusion	OBI
OBI_0200198	http://purl.obolibrary.org/obo/OBI_0200198	tandem mass spectrometry	OBI
OBI_0001833	http://purl.obolibrary.org/obo/OBI_0001833	ELISPOT assay measuring epitope specific interleukin-17A production by T cells	OBI
OBI_0001825	http://purl.obolibrary.org/obo/OBI_0001825	epitope specific chemokine (C-C motif) ligand 19 production by T cells	OBI
OBI_0001824	http://purl.obolibrary.org/obo/OBI_0001824	intracellular cytokine staining assay measuring epitope specific interleukin-18 production by T cells	OBI
OBI_0001827	http://purl.obolibrary.org/obo/OBI_0001827	detection of specific nucleic acids with complementary probes assay measuring epitope specific chemokine (C-C motif) ligand 1 production by T cells	OBI
OBI_0001826	http://purl.obolibrary.org/obo/OBI_0001826	ELISPOT assay measuring epitope specific interleukin-21 production by T cells	OBI
OBI_0200191	http://purl.obolibrary.org/obo/OBI_0200191	gene list visualization	OBI
OBI_0001829	http://purl.obolibrary.org/obo/OBI_0001829	ELISPOT assay measuring epitope specific chemokine (C-C motif) ligand 1 production by T cells	OBI
OBI_0001828	http://purl.obolibrary.org/obo/OBI_0001828	cytometric bead array assay measuring epitope specific chemokine (C-C motif) ligand 1 production by T cells	OBI
OBI_0200192	http://purl.obolibrary.org/obo/OBI_0200192	classified data visualization	OBI
OBI_0200190	http://purl.obolibrary.org/obo/OBI_0200190	clustered data visualization	OBI
GO_0032632	http://purl.obolibrary.org/obo/GO_0032632	interleukin-3 production	OBI
GO_0032631	http://purl.obolibrary.org/obo/GO_0032631	interleukin-27 production	OBI
GO_0032630	http://purl.obolibrary.org/obo/GO_0032630	interleukin-26 production	OBI
GO_0032629	http://purl.obolibrary.org/obo/GO_0032629	interleukin-25 production	OBI
GO_0032628	http://purl.obolibrary.org/obo/GO_0032628	interleukin-24 production	OBI
GO_0032627	http://purl.obolibrary.org/obo/GO_0032627	interleukin-23 production	OBI
GO_0032626	http://purl.obolibrary.org/obo/GO_0032626	interleukin-22 production	OBI
GO_0032625	http://purl.obolibrary.org/obo/GO_0032625	interleukin-21 production	OBI
GO_0032624	http://purl.obolibrary.org/obo/GO_0032624	interleukin-20 production	OBI
GO_0032623	http://purl.obolibrary.org/obo/GO_0032623	interleukin-2 production	OBI
GO_0032622	http://purl.obolibrary.org/obo/GO_0032622	interleukin-19 production	OBI
OBI_0200184	http://purl.obolibrary.org/obo/OBI_0200184	descriptive statistical calculation data transformation	OBI
OBI_0200185	http://purl.obolibrary.org/obo/OBI_0200185	scaling data transformation	OBI
OBI_0001841	http://purl.obolibrary.org/obo/OBI_0001841	intracellular cytokine staining assay measuring epitope specific interleukin-1 beta production by T cells	OBI
OBI_0000510	http://purl.obolibrary.org/obo/OBI_0000510	reversed phase column	OBI
OBI_0200182	http://purl.obolibrary.org/obo/OBI_0200182	data vector reduction data transformation	OBI
OBI_0200183	http://purl.obolibrary.org/obo/OBI_0200183	scaling objective	OBI
OBI_0001840	http://purl.obolibrary.org/obo/OBI_0001840	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-17A production by T cells	OBI
OBI_0001843	http://purl.obolibrary.org/obo/OBI_0001843	detection of specific nucleic acids with complementary probes measuring epitope specific interleukin-15 production by T cells	OBI
OBI_0200188	http://purl.obolibrary.org/obo/OBI_0200188	cross validation objective	OBI
OBI_0000512	http://purl.obolibrary.org/obo/OBI_0000512	isolation of cell population	OBI
OBI_0001842	http://purl.obolibrary.org/obo/OBI_0001842	ELISPOT assay measuring epitope specific interleukin-1 beta production by T cells	OBI
OBI_0000511	http://purl.obolibrary.org/obo/OBI_0000511	injector lubricant	OBI
OBI_0200189	http://purl.obolibrary.org/obo/OBI_0200189	merging objective	OBI
OBI_0000514	http://purl.obolibrary.org/obo/OBI_0000514	Bruker AMX series NMR instrument	OBI
OBI_0001845	http://purl.obolibrary.org/obo/OBI_0001845	intracellular cytokine staining assay measuring epitope specific interleukin-15 production by T cells	OBI
OBI_0200186	http://purl.obolibrary.org/obo/OBI_0200186	error correction objective	OBI
OBI_0000513	http://purl.obolibrary.org/obo/OBI_0000513	DISCOVERY console	OBI
OBI_0001844	http://purl.obolibrary.org/obo/OBI_0001844	ELISPOT assay measuring epitope specific interleukin-12 production by T cells	OBI
OBI_0200187	http://purl.obolibrary.org/obo/OBI_0200187	sequence analysis data transformation	OBI
OBI_0000505	http://purl.obolibrary.org/obo/OBI_0000505	multiple wavelength detector	OBI
OBI_0001836	http://purl.obolibrary.org/obo/OBI_0001836	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-16 production by T cells	OBI
OBI_0000504	http://purl.obolibrary.org/obo/OBI_0000504	sample injection system	OBI
OBI_0001835	http://purl.obolibrary.org/obo/OBI_0001835	cytometric bead array assay measuring epitope specific interleukin-18 production by T cells	OBI
OBI_0000507	http://purl.obolibrary.org/obo/OBI_0000507	gas generator	OBI
OBI_0001838	http://purl.obolibrary.org/obo/OBI_0001838	ELISPOT assay measuring epitope specific interleukin-16 production by T cells	OBI
OBI_0000506	http://purl.obolibrary.org/obo/OBI_0000506	photoionization detector	OBI
OBI_0001837	http://purl.obolibrary.org/obo/OBI_0001837	ELISA measuring epitope specific interleukin-16 production by T cells	OBI
OBI_0200180	http://purl.obolibrary.org/obo/OBI_0200180	spread calculation objective	OBI
OBI_0000509	http://purl.obolibrary.org/obo/OBI_0000509	electron capture detector	OBI
OBI_0000508	http://purl.obolibrary.org/obo/OBI_0000508	column jacket	OBI
OBI_0200181	http://purl.obolibrary.org/obo/OBI_0200181	center calculation data transformation	OBI
OBI_0001839	http://purl.obolibrary.org/obo/OBI_0001839	intracellular cytokine staining assay measuring epitope specific interleukin-16 production by T cells	OBI
GO_0032621	http://purl.obolibrary.org/obo/GO_0032621	interleukin-18 production	OBI
GO_0032620	http://purl.obolibrary.org/obo/GO_0032620	interleukin-17 production	OBI
GO_0032618	http://purl.obolibrary.org/obo/GO_0032618	interleukin-15 production	OBI
GO_0032617	http://purl.obolibrary.org/obo/GO_0032617	interleukin-14 production	OBI
GO_0032616	http://purl.obolibrary.org/obo/GO_0032616	interleukin-13 production	OBI
OBI_0200179	http://purl.obolibrary.org/obo/OBI_0200179	class prediction objective	OBI
GO_0032615	http://purl.obolibrary.org/obo/GO_0032615	interleukin-12 production	OBI
GO_0032614	http://purl.obolibrary.org/obo/GO_0032614	interleukin-11 production	OBI
GO_0032613	http://purl.obolibrary.org/obo/GO_0032613	interleukin-10 production	OBI
GO_0032612	http://purl.obolibrary.org/obo/GO_0032612	interleukin-1 production	OBI
GO_0032611	http://purl.obolibrary.org/obo/GO_0032611	interleukin-1 beta production	OBI
OBI_0200173	http://purl.obolibrary.org/obo/OBI_0200173	background correction objective	OBI
OBI_0001850	http://purl.obolibrary.org/obo/OBI_0001850	transcript analysis by paired-end tag sequencing assay	OBI
OBI_0200174	http://purl.obolibrary.org/obo/OBI_0200174	curve fitting objective	OBI
OBI_0200171	http://purl.obolibrary.org/obo/OBI_0200171	partitioning data transformation	OBI
OBI_0001852	http://purl.obolibrary.org/obo/OBI_0001852	paired-end library preparation	OBI
OBI_0000521	http://purl.obolibrary.org/obo/OBI_0000521	flame ionization detector	OBI
OBI_0200172	http://purl.obolibrary.org/obo/OBI_0200172	partitioning objective	OBI
OBI_0000520	http://purl.obolibrary.org/obo/OBI_0000520	clinical chemistry assay	OBI
OBI_0001851	http://purl.obolibrary.org/obo/OBI_0001851	transcription start site identification objective	OBI
OBI_0000523	http://purl.obolibrary.org/obo/OBI_0000523	magic angle spinning rotor	OBI
OBI_0001854	http://purl.obolibrary.org/obo/OBI_0001854	protein and RNA interaction identification objective	OBI
OBI_0200177	http://purl.obolibrary.org/obo/OBI_0200177	center calculation objective	OBI
OBI_0001853	http://purl.obolibrary.org/obo/OBI_0001853	DNase I hypersensitive sites sequencing assay	OBI
OBI_0200178	http://purl.obolibrary.org/obo/OBI_0200178	class discovery objective	OBI
OBI_0000522	http://purl.obolibrary.org/obo/OBI_0000522	vial	OBI
OBI_0200175	http://purl.obolibrary.org/obo/OBI_0200175	class discovery data transformation	OBI
OBI_0000525	http://purl.obolibrary.org/obo/OBI_0000525	splitless GC injector	OBI
GO_0032619	http://purl.obolibrary.org/obo/GO_0032619	interleukin-16 production	OBI
OBI_0000524	http://purl.obolibrary.org/obo/OBI_0000524	Varian VXR spectrometer	OBI
OBI_0200176	http://purl.obolibrary.org/obo/OBI_0200176	Fisher's exact test	OBI
OBI_0000516	http://purl.obolibrary.org/obo/OBI_0000516	NMR probe	OBI
OBI_0000515	http://purl.obolibrary.org/obo/OBI_0000515	chromatofocusing column	OBI
OBI_0001846	http://purl.obolibrary.org/obo/OBI_0001846	ELISPOT assay measuring epitope specific interleukin-15 production by T cells	OBI
OBI_0000518	http://purl.obolibrary.org/obo/OBI_0000518	trap column	OBI
OBI_0001849	http://purl.obolibrary.org/obo/OBI_0001849	structural analysis by paired-end tag sequencing assay	OBI
OBI_0000517	http://purl.obolibrary.org/obo/OBI_0000517	NMR magnet	OBI
OBI_0001848	http://purl.obolibrary.org/obo/OBI_0001848	chromatin interaction analysis by paired-end tag sequencing assay	OBI
OBI_0200170	http://purl.obolibrary.org/obo/OBI_0200170	averaging data transformation	OBI
OBI_0000519	http://purl.obolibrary.org/obo/OBI_0000519	flow probe	OBI
GO_0032610	http://purl.obolibrary.org/obo/GO_0032610	interleukin-1 alpha production	OBI
UBERON_0002409	http://purl.obolibrary.org/obo/UBERON_0002409	pericardial fluid	OBI
GO_0032607	http://purl.obolibrary.org/obo/GO_0032607	interferon-alpha production	OBI
GO_0032606	http://purl.obolibrary.org/obo/GO_0032606	type I interferon production	OBI
OBI_0200168	http://purl.obolibrary.org/obo/OBI_0200168	correction objective	OBI
GO_0032605	http://purl.obolibrary.org/obo/GO_0032605	hepatocyte growth factor production	OBI
OBI_0200169	http://purl.obolibrary.org/obo/OBI_0200169	normalization data transformation	OBI
GO_0032604	http://purl.obolibrary.org/obo/GO_0032604	granulocyte macrophage colony-stimulating factor production	OBI
GO_0006338	http://purl.obolibrary.org/obo/GO_0006338	chromatin remodeling	OBI
GO_0032602	http://purl.obolibrary.org/obo/GO_0032602	chemokine production	OBI
GO_0032601	http://purl.obolibrary.org/obo/GO_0032601	connective tissue growth factor production	OBI
OBI_0000530	http://purl.obolibrary.org/obo/OBI_0000530	Bruker UltraShield Plus NMR magnet	OBI
OBI_0001861	http://purl.obolibrary.org/obo/OBI_0001861	methylation-sensitive restriction enzyme sequencing assay	OBI
OBI_0200162	http://purl.obolibrary.org/obo/OBI_0200162	tail probability for the proportion of false positives correction method	OBI
OBI_0200163	http://purl.obolibrary.org/obo/OBI_0200163	false discovery rate correction method	OBI
OBI_0200160	http://purl.obolibrary.org/obo/OBI_0200160	generalized family wise error rate correction method	OBI
OBI_0000532	http://purl.obolibrary.org/obo/OBI_0000532	column cartridge	OBI
OBI_0001863	http://purl.obolibrary.org/obo/OBI_0001863	shotgun bisulfite-seq assay	OBI
OBI_0000531	http://purl.obolibrary.org/obo/OBI_0000531	Bruker CryoProbe	OBI
OBI_0001862	http://purl.obolibrary.org/obo/OBI_0001862	reduced representation bisulfite sequencing assay	OBI
OBI_0200161	http://purl.obolibrary.org/obo/OBI_0200161	quantile number of false positives correction method	OBI
OBI_0200166	http://purl.obolibrary.org/obo/OBI_0200166	data transformation objective	OBI
OBI_0001865	http://purl.obolibrary.org/obo/OBI_0001865	assay array	OBI
OBI_0000534	http://purl.obolibrary.org/obo/OBI_0000534	tecmag NMR instrument	OBI
