Node	Node_Long	Definition	OntologyScope
UBERON_0000975	http://purl.obolibrary.org/obo/UBERON_0000975	sternum	CL
UBERON_0000976	http://purl.obolibrary.org/obo/UBERON_0000976	humerus	CL
UBERON_0000977	http://purl.obolibrary.org/obo/UBERON_0000977	pleura	CL
GO_0061041	http://purl.obolibrary.org/obo/GO_0061041	regulation of wound healing	CL
GO_0061045	http://purl.obolibrary.org/obo/GO_0061045	negative regulation of wound healing	CL
PR_000008857	http://purl.obolibrary.org/obo/PR_000008857	hemoglobin subunit beta-1	CL
UBERON_0000981	http://purl.obolibrary.org/obo/UBERON_0000981	femur	CL
gene_symbol_report?hgnc_id=10903	http://www.genenames.org/cgi-bin/gene_symbol_report?hgnc_id=10903	SLAMF1 (human)	CL
UBERON_0000982	http://purl.obolibrary.org/obo/UBERON_0000982	skeletal joint	CL
UBERON_0000983	http://purl.obolibrary.org/obo/UBERON_0000983	metatarsus region	CL
UBERON_0000963	http://purl.obolibrary.org/obo/UBERON_0000963	head sensillum	CL
UBERON_0000964	http://purl.obolibrary.org/obo/UBERON_0000964	cornea	CL
UBERON_0000965	http://purl.obolibrary.org/obo/UBERON_0000965	lens of camera-type eye	CL
UBERON_0000966	http://purl.obolibrary.org/obo/UBERON_0000966	retina	CL
UBERON_0035610	http://purl.obolibrary.org/obo/UBERON_0035610	hair canal	CL
GO_0061035	http://purl.obolibrary.org/obo/GO_0061035	regulation of cartilage development	CL
PR_000048096	http://purl.obolibrary.org/obo/PR_000048096	vascular endothelial growth factor receptor 2, signal peptide removed form (human)	CL
GO_0045806	http://purl.obolibrary.org/obo/GO_0045806	negative regulation of endocytosis	CL
GO_0061036	http://purl.obolibrary.org/obo/GO_0061036	positive regulation of cartilage development	CL
GO_0045807	http://purl.obolibrary.org/obo/GO_0045807	positive regulation of endocytosis	CL
GO_0061037	http://purl.obolibrary.org/obo/GO_0061037	negative regulation of cartilage development	CL
UBERON_0035606	http://purl.obolibrary.org/obo/UBERON_0035606	cartilage of external acoustic meatus	CL
UBERON_0035608	http://purl.obolibrary.org/obo/UBERON_0035608	dura mater lymph vessel	CL
UBERON_0000970	http://purl.obolibrary.org/obo/UBERON_0000970	eye	CL
UBERON_0000971	http://purl.obolibrary.org/obo/UBERON_0000971	ommatidium	CL
GO_0031294	http://purl.obolibrary.org/obo/GO_0031294	lymphocyte costimulation	CL
GO_0002759	http://purl.obolibrary.org/obo/GO_0002759	regulation of antimicrobial humoral response	CL
UBERON_0000956	http://purl.obolibrary.org/obo/UBERON_0000956	cerebral cortex	CL
PR_Q9Y2I2	http://purl.obolibrary.org/obo/PR_Q9Y2I2	netrin-G1 (human)	CL
GO_0002720	http://purl.obolibrary.org/obo/GO_0002720	positive regulation of cytokine production involved in immune response	CL
UBERON_0022303	http://purl.obolibrary.org/obo/UBERON_0022303	nervous system cell part layer	CL
UBERON_0000957	http://purl.obolibrary.org/obo/UBERON_0000957	lamina	CL
UBERON_0000958	http://purl.obolibrary.org/obo/UBERON_0000958	medulla of organ	CL
UBERON_0000959	http://purl.obolibrary.org/obo/UBERON_0000959	optic chiasma	CL
CHEBI_51446	http://purl.obolibrary.org/obo/CHEBI_51446	organic divalent group	CL
UBERON_0000955	http://purl.obolibrary.org/obo/UBERON_0000955	brain	CL
CHEBI_51447	http://purl.obolibrary.org/obo/CHEBI_51447	organic univalent group	CL
GO_0014706	http://purl.obolibrary.org/obo/GO_0014706	striated muscle tissue development	CL
GO_0061061	http://purl.obolibrary.org/obo/GO_0061061	muscle structure development	CL
PR_P36888	http://purl.obolibrary.org/obo/PR_P36888	receptor-type tyrosine-protein kinase FLT3 (human)	CL
UBERON_0011602	http://purl.obolibrary.org/obo/UBERON_0011602	gingiva of lower jaw	CL
UBERON_0000961	http://purl.obolibrary.org/obo/UBERON_0000961	thoracic ganglion	CL
UBERON_0000962	http://purl.obolibrary.org/obo/UBERON_0000962	nerve of cervical vertebra	CL
GO_0002724	http://purl.obolibrary.org/obo/GO_0002724	regulation of T cell cytokine production	CL
GO_0002725	http://purl.obolibrary.org/obo/GO_0002725	negative regulation of T cell cytokine production	CL
GO_0002726	http://purl.obolibrary.org/obo/GO_0002726	positive regulation of T cell cytokine production	CL
UBERON_0000945	http://purl.obolibrary.org/obo/UBERON_0000945	stomach	CL
NCBITaxon_126287	http://purl.obolibrary.org/obo/NCBITaxon_126287	Didelphinae	CL
GO_0099643	http://purl.obolibrary.org/obo/GO_0099643	signal release from synapse	CL
UBERON_0000947	http://purl.obolibrary.org/obo/UBERON_0000947	aorta	CL
UBERON_0000948	http://purl.obolibrary.org/obo/UBERON_0000948	heart	CL
UBERON_0000941	http://purl.obolibrary.org/obo/UBERON_0000941	cranial nerve II	CL
UBERON_0000949	http://purl.obolibrary.org/obo/UBERON_0000949	endocrine system	CL
GO_0045829	http://purl.obolibrary.org/obo/GO_0045829	negative regulation of isotype switching	CL
GO_0045824	http://purl.obolibrary.org/obo/GO_0045824	negative regulation of innate immune response	CL
NCBITaxon_183770	http://purl.obolibrary.org/obo/NCBITaxon_183770	Enterogona	CL
GO_0045822	http://purl.obolibrary.org/obo/GO_0045822	negative regulation of heart contraction	CL
GO_0045823	http://purl.obolibrary.org/obo/GO_0045823	positive regulation of heart contraction	CL
UBERON_0000951	http://purl.obolibrary.org/obo/UBERON_0000951	rotator muscle of the vertebral column	CL
GO_0099699	http://purl.obolibrary.org/obo/GO_0099699	integral component of synaptic membrane	CL
GO_0002700	http://purl.obolibrary.org/obo/GO_0002700	regulation of production of molecular mediator of immune response	CL
GO_0002701	http://purl.obolibrary.org/obo/GO_0002701	negative regulation of production of molecular mediator of immune response	CL
PR_Q8WTT0	http://purl.obolibrary.org/obo/PR_Q8WTT0	C-type lectin domain family 4 member C (human)	CL
CHEBI_51422	http://purl.obolibrary.org/obo/CHEBI_51422	organodiyl group	CL
NCBITaxon_2157	http://purl.obolibrary.org/obo/NCBITaxon_2157	Archaea	CL
UBERON_0010341	http://purl.obolibrary.org/obo/UBERON_0010341	1st arch mesenchyme from head mesenchyme	CL
NCBITaxon_337687	http://purl.obolibrary.org/obo/NCBITaxon_337687	Muroidea	CL
GO_0045830	http://purl.obolibrary.org/obo/GO_0045830	positive regulation of isotype switching	CL
UBERON_0011676	http://purl.obolibrary.org/obo/UBERON_0011676	subdivision of organism along main body axis	CL
PR_O08556	http://purl.obolibrary.org/obo/PR_O08556	C-C chemokine receptor type 5 (rat)	CL
UBERON_0010344	http://purl.obolibrary.org/obo/UBERON_0010344	3rd arch mesenchyme from head mesenchyme	CL
UBERON_0010345	http://purl.obolibrary.org/obo/UBERON_0010345	4th arch mesenchyme from head mesenchyme	CL
UBERON_0010343	http://purl.obolibrary.org/obo/UBERON_0010343	2nd arch mesenchyme from head mesenchyme	CL
UBERON_0010337	http://purl.obolibrary.org/obo/UBERON_0010337	mandibular process mesenchyme from head mesenchyme	CL
GO_0045839	http://purl.obolibrary.org/obo/GO_0045839	negative regulation of mitotic nuclear division	CL
UBERON_0010338	http://purl.obolibrary.org/obo/UBERON_0010338	1st arch maxillary mesenchyme from head mesenchyme	CL
PR_Q63691	http://purl.obolibrary.org/obo/PR_Q63691	monocyte differentiation antigen CD14 (rat)	CL
UBERON_0010335	http://purl.obolibrary.org/obo/UBERON_0010335	maxillary process mesenchyme from head mesenchyme	CL
UBERON_0010336	http://purl.obolibrary.org/obo/UBERON_0010336	mandibular process mesenchyme from neural crest	CL
GO_0045835	http://purl.obolibrary.org/obo/GO_0045835	negative regulation of meiotic nuclear division	CL
NCBITaxon_32525	http://purl.obolibrary.org/obo/NCBITaxon_32525	Theria <Mammalia>	CL
GO_0045836	http://purl.obolibrary.org/obo/GO_0045836	positive regulation of meiotic nuclear division	CL
GO_0045833	http://purl.obolibrary.org/obo/GO_0045833	negative regulation of lipid metabolic process	CL
UBERON_0010339	http://purl.obolibrary.org/obo/UBERON_0010339	1st arch mandibular mesenchyme from head mesenchyme	CL
GO_0045834	http://purl.obolibrary.org/obo/GO_0045834	positive regulation of lipid metabolic process	CL
GO_0002706	http://purl.obolibrary.org/obo/GO_0002706	regulation of lymphocyte mediated immunity	CL
NCBITaxon_32521	http://purl.obolibrary.org/obo/NCBITaxon_32521	Elopomorpha	CL
GO_0002707	http://purl.obolibrary.org/obo/GO_0002707	negative regulation of lymphocyte mediated immunity	CL
GO_0031268	http://purl.obolibrary.org/obo/GO_0031268	pseudopodium organization	CL
NCBITaxon_32524	http://purl.obolibrary.org/obo/NCBITaxon_32524	Amniota	CL
GO_0002708	http://purl.obolibrary.org/obo/GO_0002708	positive regulation of lymphocyte mediated immunity	CL
NCBITaxon_32523	http://purl.obolibrary.org/obo/NCBITaxon_32523	Tetrapoda	CL
GO_0002709	http://purl.obolibrary.org/obo/GO_0002709	regulation of T cell mediated immunity	CL
GO_0002702	http://purl.obolibrary.org/obo/GO_0002702	positive regulation of production of molecular mediator of immune response	CL
GO_0002703	http://purl.obolibrary.org/obo/GO_0002703	regulation of leukocyte mediated immunity	CL
GO_0032594	http://purl.obolibrary.org/obo/GO_0032594	protein transport within lipid bilayer	CL
GO_0002704	http://purl.obolibrary.org/obo/GO_0002704	negative regulation of leukocyte mediated immunity	CL
GO_0002705	http://purl.obolibrary.org/obo/GO_0002705	positive regulation of leukocyte mediated immunity	CL
GO_0002710	http://purl.obolibrary.org/obo/GO_0002710	negative regulation of T cell mediated immunity	CL
GO_0002711	http://purl.obolibrary.org/obo/GO_0002711	positive regulation of T cell mediated immunity	CL
GO_0002712	http://purl.obolibrary.org/obo/GO_0002712	regulation of B cell mediated immunity	CL
UBERON_0010330	http://purl.obolibrary.org/obo/UBERON_0010330	eyelid mesenchyme	CL
GO_0045843	http://purl.obolibrary.org/obo/GO_0045843	negative regulation of striated muscle tissue development	CL
PR_O08565	http://purl.obolibrary.org/obo/PR_O08565	C-X-C chemokine receptor type 4 (rat)	CL
GO_0045840	http://purl.obolibrary.org/obo/GO_0045840	positive regulation of mitotic nuclear division	CL
gene_symbol_report?hgnc_id=2893	http://www.genenames.org/cgi-bin/gene_symbol_report?hgnc_id=2893	DKK3 (human)	CL
UBERON_0010333	http://purl.obolibrary.org/obo/UBERON_0010333	extraembryonic membrane mesenchyme	CL
UBERON_0010334	http://purl.obolibrary.org/obo/UBERON_0010334	maxillary process mesenchyme from neural crest	CL
UBERON_0010332	http://purl.obolibrary.org/obo/UBERON_0010332	epithelium of handplate	CL
NCBITaxon_32519	http://purl.obolibrary.org/obo/NCBITaxon_32519	Ostariophysi	CL
PR_Q62351	http://purl.obolibrary.org/obo/PR_Q62351	transferrin receptor protein 1 (mouse)	CL
UBERON_0010328	http://purl.obolibrary.org/obo/UBERON_0010328	limb bud mesenchyme	CL
NCBITaxon_32517	http://purl.obolibrary.org/obo/NCBITaxon_32517	Tetradontoidea	CL
GO_0045844	http://purl.obolibrary.org/obo/GO_0045844	positive regulation of striated muscle tissue development	CL
UBERON_0010329	http://purl.obolibrary.org/obo/UBERON_0010329	paired limb/fin bud mesenchyme	CL
GO_0002717	http://purl.obolibrary.org/obo/GO_0002717	positive regulation of natural killer cell mediated immunity	CL
GO_0002718	http://purl.obolibrary.org/obo/GO_0002718	regulation of cytokine production involved in immune response	CL
GO_0002719	http://purl.obolibrary.org/obo/GO_0002719	negative regulation of cytokine production involved in immune response	CL
GO_0002713	http://purl.obolibrary.org/obo/GO_0002713	negative regulation of B cell mediated immunity	CL
GO_0002714	http://purl.obolibrary.org/obo/GO_0002714	positive regulation of B cell mediated immunity	CL
GO_0002715	http://purl.obolibrary.org/obo/GO_0002715	regulation of natural killer cell mediated immunity	CL
GO_0002716	http://purl.obolibrary.org/obo/GO_0002716	negative regulation of natural killer cell mediated immunity	CL
GO_0097014	http://purl.obolibrary.org/obo/GO_0097014	ciliary plasm	CL
UBERON_0000996	http://purl.obolibrary.org/obo/UBERON_0000996	vagina	CL
UBERON_0000997	http://purl.obolibrary.org/obo/UBERON_0000997	mammalian vulva	CL
UBERON_0000998	http://purl.obolibrary.org/obo/UBERON_0000998	seminal vesicle	CL
UBERON_0000999	http://purl.obolibrary.org/obo/UBERON_0000999	ejaculatory duct	CL
UBERON_0010323	http://purl.obolibrary.org/obo/UBERON_0010323	cranial skeletal system	CL
UBERON_0010321	http://purl.obolibrary.org/obo/UBERON_0010321	skeletal element of eye region	CL
PR_000048059	http://purl.obolibrary.org/obo/PR_000048059	integrin alpha-2, signal peptide removed form (human)	CL
UBERON_0010316	http://purl.obolibrary.org/obo/UBERON_0010316	germ layer / neural crest	CL
UBERON_0010313	http://purl.obolibrary.org/obo/UBERON_0010313	neural crest-derived structure	CL
GO_1903296	http://purl.obolibrary.org/obo/GO_1903296	positive regulation of glutamate secretion, neurotransmission	CL
UBERON_0010314	http://purl.obolibrary.org/obo/UBERON_0010314	structure with developmental contribution from neural crest	CL
GO_1903295	http://purl.obolibrary.org/obo/GO_1903295	negative regulation of glutamate secretion, neurotransmission	CL
GO_1903294	http://purl.obolibrary.org/obo/GO_1903294	regulation of glutamate secretion, neurotransmission	CL
PR_000048061	http://purl.obolibrary.org/obo/PR_000048061	integrin alpha-4, signal peptide removed form (human)	CL
UBERON_0011648	http://purl.obolibrary.org/obo/UBERON_0011648	jaw muscle	CL
UBERON_0008000	http://purl.obolibrary.org/obo/UBERON_0008000	sesamoid bone of pes	CL
UBERON_0008001	http://purl.obolibrary.org/obo/UBERON_0008001	irregular bone	CL
UBERON_0000989	http://purl.obolibrary.org/obo/UBERON_0000989	penis	CL
UBERON_0000985	http://purl.obolibrary.org/obo/UBERON_0000985	axillary vein	CL
UBERON_0000988	http://purl.obolibrary.org/obo/UBERON_0000988	pons	CL
GO_0045862	http://purl.obolibrary.org/obo/GO_0045862	positive regulation of proteolysis	CL
PR_Q8CJ91	http://purl.obolibrary.org/obo/PR_Q8CJ91	CD209 antigen-like protein B (mouse)	CL
GO_0045861	http://purl.obolibrary.org/obo/GO_0045861	negative regulation of proteolysis	CL
PR_000048068	http://purl.obolibrary.org/obo/PR_000048068	integrin alpha-X, signal peptide removed form (human)	CL
UBERON_0010312	http://purl.obolibrary.org/obo/UBERON_0010312	immature eye	CL
UBERON_0011642	http://purl.obolibrary.org/obo/UBERON_0011642	oral epithelium from ectoderm	CL
UBERON_0010304	http://purl.obolibrary.org/obo/UBERON_0010304	non-keratinized stratified squamous epithelium	CL
GO_0043208	http://purl.obolibrary.org/obo/GO_0043208	glycosphingolipid binding	CL
UBERON_0010305	http://purl.obolibrary.org/obo/UBERON_0010305	subdivision of conjunctiva	CL
UBERON_0010302	http://purl.obolibrary.org/obo/UBERON_0010302	amnioserosa	CL
UBERON_0010303	http://purl.obolibrary.org/obo/UBERON_0010303	extraembryonic epithelium	CL
GO_0043207	http://purl.obolibrary.org/obo/GO_0043207	response to external biotic stimulus	CL
UBERON_0000992	http://purl.obolibrary.org/obo/UBERON_0000992	ovary	CL
UBERON_0000993	http://purl.obolibrary.org/obo/UBERON_0000993	oviduct	CL
UBERON_0000995	http://purl.obolibrary.org/obo/UBERON_0000995	uterus	CL
GO_0097028	http://purl.obolibrary.org/obo/GO_0097028	dendritic cell differentiation	CL
UBERON_0000990	http://purl.obolibrary.org/obo/UBERON_0000990	reproductive system	CL
UBERON_0000991	http://purl.obolibrary.org/obo/UBERON_0000991	gonad	CL
CL_0000006	http://purl.obolibrary.org/obo/CL_0000006	neuronal receptor cell	CL
CL_0002669	http://purl.obolibrary.org/obo/CL_0002669	type 3 otic fibrocyte	CL
CL_0000007	http://purl.obolibrary.org/obo/CL_0000007	early embryonic cell	CL
CL_0002668	http://purl.obolibrary.org/obo/CL_0002668	type 4 otic fibrocyte	CL
CL_0000008	http://purl.obolibrary.org/obo/CL_0000008	migratory cranial neural crest cell	CL
PR_000049328	http://purl.obolibrary.org/obo/PR_000049328	leukosialin, signal peptide removed form (human)	CL
Thing	http://www.w3.org/2002/07/owl#Thing	Thing	CL
CL_0002661	http://purl.obolibrary.org/obo/CL_0002661	luminal cell of lactiferous terminal ductal lobular unit	CL
UBERON_0003296	http://purl.obolibrary.org/obo/UBERON_0003296	gland of diencephalon	CL
CL_0002660	http://purl.obolibrary.org/obo/CL_0002660	luminal cell of acinus of lactiferous gland	CL
UBERON_0003297	http://purl.obolibrary.org/obo/UBERON_0003297	gland of integumental system	CL
CL_0000000	http://purl.obolibrary.org/obo/CL_0000000	cell	CL
CL_0002663	http://purl.obolibrary.org/obo/CL_0002663	myocardial endocrine cell of atrium	CL
UBERON_0003294	http://purl.obolibrary.org/obo/UBERON_0003294	gland of foregut	CL
CL_0002662	http://purl.obolibrary.org/obo/CL_0002662	luminal cell of lactiferous duct	CL
CL_0000001	http://purl.obolibrary.org/obo/CL_0000001	primary cultured cell	CL
UBERON_0003295	http://purl.obolibrary.org/obo/UBERON_0003295	pharyngeal gland	CL
CL_0002665	http://purl.obolibrary.org/obo/CL_0002665	otic fibrocyte	CL
UBERON_0003292	http://purl.obolibrary.org/obo/UBERON_0003292	meninx of spinal cord	CL
CL_0000003	http://purl.obolibrary.org/obo/CL_0000003	native cell	CL
CL_0002664	http://purl.obolibrary.org/obo/CL_0002664	cardioblast	CL
UBERON_0003290	http://purl.obolibrary.org/obo/UBERON_0003290	meninx of diencephalon	CL
CL_0002667	http://purl.obolibrary.org/obo/CL_0002667	type 5 otic fibrocyte	CL
UBERON_0003291	http://purl.obolibrary.org/obo/UBERON_0003291	meninx of hindbrain	CL
CL_0000005	http://purl.obolibrary.org/obo/CL_0000005	fibroblast neural crest derived	CL
CL_0002666	http://purl.obolibrary.org/obo/CL_0002666	type 2 otic fibrocyte	CL
NCBITaxon_32561	http://purl.obolibrary.org/obo/NCBITaxon_32561	Sauria	CL
GO_0051641	http://purl.obolibrary.org/obo/GO_0051641	cellular localization	CL
396023	http://www.ncbi.nlm.nih.gov/gene/396023	DKK3 (chicken)	CL
GO_0051648	http://purl.obolibrary.org/obo/GO_0051648	vesicle localization	CL
CL_0000017	http://purl.obolibrary.org/obo/CL_0000017	spermatocyte	CL
CL_0000018	http://purl.obolibrary.org/obo/CL_0000018	spermatid	CL
CL_0002679	http://purl.obolibrary.org/obo/CL_0002679	natural helper lymphocyte	CL
CL_0000019	http://purl.obolibrary.org/obo/CL_0000019	sperm	CL
GO_0051649	http://purl.obolibrary.org/obo/GO_0051649	establishment of localization in cell	CL
PR_000048001	http://purl.obolibrary.org/obo/PR_000048001	interleukin-1 receptor-like 1, signal peptide removed form (human)	CL
CL_0002672	http://purl.obolibrary.org/obo/CL_0002672	retinal progenitor cell	CL
CL_0000010	http://purl.obolibrary.org/obo/CL_0000010	cultured cell	CL
CL_0002671	http://purl.obolibrary.org/obo/CL_0002671	endothelial stalk cell	CL
UBERON_0003283	http://purl.obolibrary.org/obo/UBERON_0003283	mesentery of oesophagus	CL
CL_0000011	http://purl.obolibrary.org/obo/CL_0000011	migratory trunk neural crest cell	CL
CL_0002674	http://purl.obolibrary.org/obo/CL_0002674	H minus	CL
UBERON_0003284	http://purl.obolibrary.org/obo/UBERON_0003284	mesentery of midgut	CL
CL_0002673	http://purl.obolibrary.org/obo/CL_0002673	tongue muscle cell	CL
CL_0002676	http://purl.obolibrary.org/obo/CL_0002676	neural crest derived neuroblast	CL
UBERON_0003281	http://purl.obolibrary.org/obo/UBERON_0003281	mesentery of stomach	CL
CL_0000014	http://purl.obolibrary.org/obo/CL_0000014	germ line stem cell	CL
PR_000001398	http://purl.obolibrary.org/obo/PR_000001398	leukocyte immunoglobulin-like receptor subfamily A member 4	CL
CL_0002675	http://purl.obolibrary.org/obo/CL_0002675	H plus	CL
main.html?id=708463	http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=708463	Prf1 (rat)	CL
UBERON_0003282	http://purl.obolibrary.org/obo/UBERON_0003282	mesentery of heart	CL
CL_0000015	http://purl.obolibrary.org/obo/CL_0000015	male germ cell	CL
CL_0002678	http://purl.obolibrary.org/obo/CL_0002678	memory regulatory T cell	CL
NCBITaxon_9600	http://purl.obolibrary.org/obo/NCBITaxon_9600	Pongo pygmaeus	CL
CL_0000016	http://purl.obolibrary.org/obo/CL_0000016	male germ line stem cell	CL
CL_0002677	http://purl.obolibrary.org/obo/CL_0002677	naive regulatory T cell	CL
UBERON_0003289	http://purl.obolibrary.org/obo/UBERON_0003289	meninx of telencephalon	CL
GO_0051640	http://purl.obolibrary.org/obo/GO_0051640	organelle localization	CL
CL_0002670	http://purl.obolibrary.org/obo/CL_0002670	type 1 otic fibrocyte	CL
UBERON_0003288	http://purl.obolibrary.org/obo/UBERON_0003288	meninx of midbrain	CL
GO_0002687	http://purl.obolibrary.org/obo/GO_0002687	positive regulation of leukocyte migration	CL
GO_0048002	http://purl.obolibrary.org/obo/GO_0048002	antigen processing and presentation of peptide antigen	CL
main.html?id=61810	http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=61810	Ctsk (rat)	CL
GO_0002688	http://purl.obolibrary.org/obo/GO_0002688	regulation of leukocyte chemotaxis	CL
GO_0002689	http://purl.obolibrary.org/obo/GO_0002689	negative regulation of leukocyte chemotaxis	CL
GO_0002683	http://purl.obolibrary.org/obo/GO_0002683	negative regulation of immune system process	CL
GO_0002684	http://purl.obolibrary.org/obo/GO_0002684	positive regulation of immune system process	CL
GO_0051656	http://purl.obolibrary.org/obo/GO_0051656	establishment of organelle localization	CL
GO_0002685	http://purl.obolibrary.org/obo/GO_0002685	regulation of leukocyte migration	CL
GO_0002686	http://purl.obolibrary.org/obo/GO_0002686	negative regulation of leukocyte migration	CL
PR_000048016	http://purl.obolibrary.org/obo/PR_000048016	interleukin-2 receptor subunit beta, signal peptide removed form (human)	CL
GO_0002682	http://purl.obolibrary.org/obo/GO_0002682	regulation of immune system process	CL
gene_symbol_report?hgnc_id=7795	http://www.genenames.org/cgi-bin/gene_symbol_report?hgnc_id=7795	NFKB2 (human)	CL
ZDB-GENE-030131-1577	http://zfin.org/action/marker/view/ZDB-GENE-030131-1577	prom1a (zebrafish)	CL
PR_000048015	http://purl.obolibrary.org/obo/PR_000048015	interleukin-2 receptor subunit alpha, signal peptide removed form (human)	CL
PR_P12841	http://purl.obolibrary.org/obo/PR_P12841	proto-oncogene c-Fos (rat)	CL
NCBITaxon_379583	http://purl.obolibrary.org/obo/NCBITaxon_379583	Feliformia	CL
CL_0002641	http://purl.obolibrary.org/obo/CL_0002641	epithelial cell of esophageal gland proper	CL
NCBITaxon_379584	http://purl.obolibrary.org/obo/NCBITaxon_379584	Caniformia	CL
GO_1905821	http://purl.obolibrary.org/obo/GO_1905821	positive regulation of chromosome condensation	CL
CL_0002640	http://purl.obolibrary.org/obo/CL_0002640	amniotic epithelial stem cell	CL
CL_0002643	http://purl.obolibrary.org/obo/CL_0002643	nonkeratinized cell of stratum corneum of esophageal epithelium	CL
CL_0002642	http://purl.obolibrary.org/obo/CL_0002642	epithelial cell of esophageal cardiac gland	CL
CL_0002645	http://purl.obolibrary.org/obo/CL_0002645	endo-epithelial cell of pharyngotympanic part of viscerocranial mucosa	CL
CL_0002644	http://purl.obolibrary.org/obo/CL_0002644	endo-epithelial cell of tympanic part of viscerocranial mucosa	CL
GO_0051650	http://purl.obolibrary.org/obo/GO_0051650	establishment of vesicle localization	CL
UBERON_0003278	http://purl.obolibrary.org/obo/UBERON_0003278	skeleton of lower jaw	CL
UBERON_0003279	http://purl.obolibrary.org/obo/UBERON_0003279	endothelium of trachea	CL
GO_0002698	http://purl.obolibrary.org/obo/GO_0002698	negative regulation of immune effector process	CL
GO_0002699	http://purl.obolibrary.org/obo/GO_0002699	positive regulation of immune effector process	CL
GO_0002694	http://purl.obolibrary.org/obo/GO_0002694	regulation of leukocyte activation	CL
GO_0002695	http://purl.obolibrary.org/obo/GO_0002695	negative regulation of leukocyte activation	CL
UBERON_0016570	http://purl.obolibrary.org/obo/UBERON_0016570	lamina of gray matter of spinal cord	CL
GO_0002696	http://purl.obolibrary.org/obo/GO_0002696	positive regulation of leukocyte activation	CL
GO_0002697	http://purl.obolibrary.org/obo/GO_0002697	regulation of immune effector process	CL
GO_0051668	http://purl.obolibrary.org/obo/GO_0051668	localization within membrane	CL
CL_0002658	http://purl.obolibrary.org/obo/CL_0002658	glandular cell of the large intestine	CL
PR_000048027	http://purl.obolibrary.org/obo/PR_000048027	interleukin-5 receptor subunit alpha, signal peptide removed form (human)	CL
GO_0002690	http://purl.obolibrary.org/obo/GO_0002690	positive regulation of leukocyte chemotaxis	CL
UBERON_0015249	http://purl.obolibrary.org/obo/UBERON_0015249	digit skin	CL
CL_0002657	http://purl.obolibrary.org/obo/CL_0002657	glandular cell of esophagus	CL
GO_0140238	http://purl.obolibrary.org/obo/GO_0140238	presynaptic endocytosis	CL
CL_0002659	http://purl.obolibrary.org/obo/CL_0002659	glandular cell of stomach	CL
GO_0048018	http://purl.obolibrary.org/obo/GO_0048018	receptor ligand activity	CL
PR_000001380	http://purl.obolibrary.org/obo/PR_000001380	interleukin-2 receptor subunit alpha	CL
PR_000048024	http://purl.obolibrary.org/obo/PR_000048024	interleukin-3 receptor subunit alpha, signal peptide removed form (human)	CL
GO_0140239	http://purl.obolibrary.org/obo/GO_0140239	postsynaptic endocytosis	CL
PR_000001381	http://purl.obolibrary.org/obo/PR_000001381	interleukin-2 receptor subunit beta	CL
UBERON_0003261	http://purl.obolibrary.org/obo/UBERON_0003261	thyroid primordium endoderm	CL
PR_000048032	http://purl.obolibrary.org/obo/PR_000048032	interleukin-7 receptor subunit alpha, signal peptide removed form (human)	CL
CL_0002652	http://purl.obolibrary.org/obo/CL_0002652	endothelial cell of high endothelial venule	CL
UBERON_0003262	http://purl.obolibrary.org/obo/UBERON_0003262	amniotic mesoderm	CL
CL_0002651	http://purl.obolibrary.org/obo/CL_0002651	endothelial cell of venous sinus of spleen	CL
CL_0002654	http://purl.obolibrary.org/obo/CL_0002654	epithelial cell of stratum corneum of esophageal epithelium	CL
UBERON_0004590	http://purl.obolibrary.org/obo/UBERON_0004590	sphincter muscle	CL
UBERON_0003260	http://purl.obolibrary.org/obo/UBERON_0003260	endoderm of hindgut	CL
CL_0002653	http://purl.obolibrary.org/obo/CL_0002653	squamous endothelial cell	CL
CL_0002656	http://purl.obolibrary.org/obo/CL_0002656	glandular cell of endometrium	CL
CL_0002655	http://purl.obolibrary.org/obo/CL_0002655	epithelial cell of stratum spinosum of esophageal epithelium	CL
UBERON_0003269	http://purl.obolibrary.org/obo/UBERON_0003269	skeletal muscle tissue of eye	CL
UBERON_0003268	http://purl.obolibrary.org/obo/UBERON_0003268	tooth of lower jaw	CL
UBERON_0003265	http://purl.obolibrary.org/obo/UBERON_0003265	chorionic mesenchyme	CL
PR_Q9JI93	http://purl.obolibrary.org/obo/PR_Q9JI93	lactosylceramide 4-alpha-galactosyltransferase (rat)	CL
GO_0051674	http://purl.obolibrary.org/obo/GO_0051674	localization of cell	CL
GO_0002661	http://purl.obolibrary.org/obo/GO_0002661	regulation of B cell tolerance induction	CL
GO_0002662	http://purl.obolibrary.org/obo/GO_0002662	negative regulation of B cell tolerance induction	CL
GO_0002663	http://purl.obolibrary.org/obo/GO_0002663	positive regulation of B cell tolerance induction	CL
GO_0000003	http://purl.obolibrary.org/obo/GO_0000003	reproduction	CL
CL_0002625	http://purl.obolibrary.org/obo/CL_0002625	seminiferous tubule epithelial cell	CL
CL_0002624	http://purl.obolibrary.org/obo/CL_0002624	paneth cell of the appendix	CL
CL_0002627	http://purl.obolibrary.org/obo/CL_0002627	mature astrocyte	CL
GO_0002660	http://purl.obolibrary.org/obo/GO_0002660	positive regulation of peripheral tolerance induction	CL
CL_0002626	http://purl.obolibrary.org/obo/CL_0002626	immature astrocyte	CL
CL_0002629	http://purl.obolibrary.org/obo/CL_0002629	mature microglial cell	CL
