Node	Node_Long	Definition	OntologyScope
MP_0000279	http://purl.obolibrary.org/obo/MP_0000279	ventricular hypoplasia	MP
GO_0004736	http://purl.obolibrary.org/obo/GO_0004736	pyruvate carboxylase activity	MP
MP_0012260	http://purl.obolibrary.org/obo/MP_0012260	encephalomeningocele	MP
GO_0004731	http://purl.obolibrary.org/obo/GO_0004731	purine-nucleoside phosphorylase activity	MP
MP_0000272	http://purl.obolibrary.org/obo/MP_0000272	abnormal aorta morphology	MP
CHEBI_26078	http://purl.obolibrary.org/obo/CHEBI_26078	phosphoric acid	MP
MP_0000274	http://purl.obolibrary.org/obo/MP_0000274	enlarged heart	MP
CHEBI_26079	http://purl.obolibrary.org/obo/CHEBI_26079	phosphoric acid derivative	MP
MP_0000273	http://purl.obolibrary.org/obo/MP_0000273	overriding aortic valve	MP
MP_0000276	http://purl.obolibrary.org/obo/MP_0000276	heart right ventricle hypertrophy	MP
MP_0000275	http://purl.obolibrary.org/obo/MP_0000275	heart hyperplasia	MP
MP_0000278	http://purl.obolibrary.org/obo/MP_0000278	abnormal myocardial fiber morphology	MP
MP_0000277	http://purl.obolibrary.org/obo/MP_0000277	abnormal heart shape	MP
MP_0012258	http://purl.obolibrary.org/obo/MP_0012258	philtrum hypoplasia	MP
MP_0012259	http://purl.obolibrary.org/obo/MP_0012259	meningocele	MP
GO_0016714	http://purl.obolibrary.org/obo/GO_0016714	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen	MP
CHEBI_26082	http://purl.obolibrary.org/obo/CHEBI_26082	phosphorus molecular entity	MP
MP_0000281	http://purl.obolibrary.org/obo/MP_0000281	abnormal interventricular septum morphology	MP
PR_000003499	http://purl.obolibrary.org/obo/PR_000003499	granzyme B	MP
MP_0000280	http://purl.obolibrary.org/obo/MP_0000280	thin ventricular wall	MP
MP_0012250	http://purl.obolibrary.org/obo/MP_0012250	absent heart valves	MP
MP_0012251	http://purl.obolibrary.org/obo/MP_0012251	abnormal diaphragm development	MP
MP_0012252	http://purl.obolibrary.org/obo/MP_0012252	abnormal septum transversum morphology	MP
MP_0012253	http://purl.obolibrary.org/obo/MP_0012253	abnormal intersomitic vessel morphology	MP
MP_0012254	http://purl.obolibrary.org/obo/MP_0012254	absent intersomitic vessels	MP
MP_0012255	http://purl.obolibrary.org/obo/MP_0012255	abnormal intersomitic vein morphology	MP
MP_0012256	http://purl.obolibrary.org/obo/MP_0012256	abnormal philtrum morphology	MP
MP_0012257	http://purl.obolibrary.org/obo/MP_0012257	absent philtrum	MP
MP_0000249	http://purl.obolibrary.org/obo/MP_0000249	abnormal blood vessel physiology	MP
MP_0000248	http://purl.obolibrary.org/obo/MP_0000248	macrocytosis	MP
MP_0000240	http://purl.obolibrary.org/obo/MP_0000240	extramedullary hematopoiesis	MP
MP_0000243	http://purl.obolibrary.org/obo/MP_0000243	myoclonus	MP
MP_0000242	http://purl.obolibrary.org/obo/MP_0000242	impaired fertilization	MP
MP_0000245	http://purl.obolibrary.org/obo/MP_0000245	abnormal erythropoiesis	MP
MP_0012225	http://purl.obolibrary.org/obo/MP_0012225	decreased sterol level	MP
MP_0012226	http://purl.obolibrary.org/obo/MP_0012226	increased sterol level	MP
MP_0012227	http://purl.obolibrary.org/obo/MP_0012227	decreased brain sterol level	MP
UBERON_0008404	http://purl.obolibrary.org/obo/UBERON_0008404	proximal tubular epithelium	MP
MP_0012228	http://purl.obolibrary.org/obo/MP_0012228	increased brain sterol level	MP
MP_0012229	http://purl.obolibrary.org/obo/MP_0012229	abnormal sulfoglycosphingolipid level	MP
GO_1905503	http://purl.obolibrary.org/obo/GO_1905503	regulation of motile cilium assembly	MP
PR_000003469	http://purl.obolibrary.org/obo/PR_000003469	early growth response protein 2	MP
GO_1905504	http://purl.obolibrary.org/obo/GO_1905504	negative regulation of motile cilium assembly	MP
GO_1905505	http://purl.obolibrary.org/obo/GO_1905505	positive regulation of motile cilium assembly	MP
PR_000003466	http://purl.obolibrary.org/obo/PR_000003466	perforin-1	MP
UBERON_0008408	http://purl.obolibrary.org/obo/UBERON_0008408	distal tubular epithelium	MP
GO_0004708	http://purl.obolibrary.org/obo/GO_0004708	MAP kinase kinase activity	MP
GO_1905508	http://purl.obolibrary.org/obo/GO_1905508	protein localization to microtubule organizing center	MP
MP_0012220	http://purl.obolibrary.org/obo/MP_0012220	abnormal ether lipid level	MP
MP_0012221	http://purl.obolibrary.org/obo/MP_0012221	abnormal circulating prothrombin level	MP
MP_0012222	http://purl.obolibrary.org/obo/MP_0012222	decreased circulating prothrombin level	MP
GO_0004704	http://purl.obolibrary.org/obo/GO_0004704	NF-kappaB-inducing kinase activity	MP
GO_0004707	http://purl.obolibrary.org/obo/GO_0004707	MAP kinase activity	MP
MP_0012223	http://purl.obolibrary.org/obo/MP_0012223	increased circulating prothrombin level	MP
MP_0012224	http://purl.obolibrary.org/obo/MP_0012224	abnormal sterol level	MP
GO_0004712	http://purl.obolibrary.org/obo/GO_0004712	protein serine/threonine/tyrosine kinase activity	MP
GO_0004711	http://purl.obolibrary.org/obo/GO_0004711	ribosomal protein S6 kinase activity	MP
MP_0000259	http://purl.obolibrary.org/obo/MP_0000259	abnormal vascular development	MP
GO_0004713	http://purl.obolibrary.org/obo/GO_0004713	protein tyrosine kinase activity	MP
MP_0000250	http://purl.obolibrary.org/obo/MP_0000250	abnormal vasoconstriction	MP
MP_0000256	http://purl.obolibrary.org/obo/MP_0000256	echinocytosis	MP
MP_0000255	http://purl.obolibrary.org/obo/MP_0000255	vasculature congestion	MP
MP_0012236	http://purl.obolibrary.org/obo/MP_0012236	abnormal cholangiocyte morphology	MP
MP_0012237	http://purl.obolibrary.org/obo/MP_0012237	increased cholangiocyte apoptosis	MP
MP_0012238	http://purl.obolibrary.org/obo/MP_0012238	abnormal cholangiocyte primary cilium morphology	MP
MP_0012239	http://purl.obolibrary.org/obo/MP_0012239	abnormal cholangiocyte primary cilium physiology	MP
GO_1905516	http://purl.obolibrary.org/obo/GO_1905516	positive regulation of fertilization	MP
GO_1905517	http://purl.obolibrary.org/obo/GO_1905517	macrophage migration	MP
CHEBI_38032	http://purl.obolibrary.org/obo/CHEBI_38032	carbotricyclic compound	MP
MP_0012230	http://purl.obolibrary.org/obo/MP_0012230	abnormal sphingolipid level	MP
MP_0012231	http://purl.obolibrary.org/obo/MP_0012231	abnormal ganglioside level	MP
MP_0012232	http://purl.obolibrary.org/obo/MP_0012232	abnormal ceramide level	MP
GO_0051100	http://purl.obolibrary.org/obo/GO_0051100	negative regulation of binding	MP
MP_0012233	http://purl.obolibrary.org/obo/MP_0012233	abnormal acidic glycosphingolipid level	MP
GO_0051101	http://purl.obolibrary.org/obo/GO_0051101	regulation of DNA binding	MP
GO_0004715	http://purl.obolibrary.org/obo/GO_0004715	non-membrane spanning protein tyrosine kinase activity	MP
MP_0012234	http://purl.obolibrary.org/obo/MP_0012234	abnormal hepatic diverticulum morphology	MP
MP_0012235	http://purl.obolibrary.org/obo/MP_0012235	abnormal liver bud morphology	MP
GO_0099098	http://purl.obolibrary.org/obo/GO_0099098	microtubule polymerization based movement	MP
GO_0002185	http://purl.obolibrary.org/obo/GO_0002185	creatine kinase complex	MP
GO_0099094	http://purl.obolibrary.org/obo/GO_0099094	ligand-gated cation channel activity	MP
GO_0002186	http://purl.obolibrary.org/obo/GO_0002186	cytosolic creatine kinase complex	MP
GO_0099095	http://purl.obolibrary.org/obo/GO_0099095	ligand-gated anion channel activity	MP
GO_0002187	http://purl.obolibrary.org/obo/GO_0002187	mitochondrial creatine kinase complex	MP
GO_0099092	http://purl.obolibrary.org/obo/GO_0099092	postsynaptic density, intracellular component	MP
GO_0002181	http://purl.obolibrary.org/obo/GO_0002181	cytoplasmic translation	MP
GO_0002182	http://purl.obolibrary.org/obo/GO_0002182	cytoplasmic translational elongation	MP
GO_0099091	http://purl.obolibrary.org/obo/GO_0099091	postsynaptic specialization, intracellular component	MP
GO_0002183	http://purl.obolibrary.org/obo/GO_0002183	cytoplasmic translational initiation	MP
CHEBI_133291	http://purl.obolibrary.org/obo/CHEBI_133291	saturated dicarboxylic acid dianion(2-)	MP
CHEBI_133294	http://purl.obolibrary.org/obo/CHEBI_133294	oxo dicarboxylic acid dianion	MP
PATO_0015001	http://purl.obolibrary.org/obo/PATO_0015001	absence due to degeneration	MP
PATO_0015002	http://purl.obolibrary.org/obo/PATO_0015002	process efficacy	MP
PR_P15391	http://purl.obolibrary.org/obo/PR_P15391	B-lymphocyte antigen CD19 (human)	MP
PATO_0015003	http://purl.obolibrary.org/obo/PATO_0015003	decreased efficacy	MP
PATO_0015004	http://purl.obolibrary.org/obo/PATO_0015004	increased efficacy	MP
GO_0002164	http://purl.obolibrary.org/obo/GO_0002164	larval development	MP
GO_0002165	http://purl.obolibrary.org/obo/GO_0002165	instar larval or pupal development	MP
PATO_0015007	http://purl.obolibrary.org/obo/PATO_0015007	prominence	MP
GO_0002177	http://purl.obolibrary.org/obo/GO_0002177	manchette	MP
GO_0099086	http://purl.obolibrary.org/obo/GO_0099086	synaptonemal structure	MP
GO_0099084	http://purl.obolibrary.org/obo/GO_0099084	postsynaptic specialization organization	MP
GO_0002176	http://purl.obolibrary.org/obo/GO_0002176	male germ cell proliferation	MP
GO_0099081	http://purl.obolibrary.org/obo/GO_0099081	supramolecular polymer	MP
GO_0099080	http://purl.obolibrary.org/obo/GO_0099080	supramolecular complex	MP
GO_0038107	http://purl.obolibrary.org/obo/GO_0038107	nodal signaling pathway involved in determination of left/right asymmetry	MP
MGI:96778	http://www.informatics.jax.org/marker/MGI:96778	Lgals3 (mouse)	MP
MGI:96777	http://www.informatics.jax.org/marker/MGI:96777	Lgals1 (mouse)	MP
GO_0002140	http://purl.obolibrary.org/obo/GO_0002140	stereocilia tip link	MP
GO_0016787	http://purl.obolibrary.org/obo/GO_0016787	hydrolase activity	MP
GO_0016788	http://purl.obolibrary.org/obo/GO_0016788	hydrolase activity, acting on ester bonds	MP
GO_0016782	http://purl.obolibrary.org/obo/GO_0016782	transferase activity, transferring sulfur-containing groups	MP
GO_0016783	http://purl.obolibrary.org/obo/GO_0016783	sulfurtransferase activity	MP
CHEBI_133251	http://purl.obolibrary.org/obo/CHEBI_133251	3-hydroxydicarboxylate(2-)	MP
GO_0002159	http://purl.obolibrary.org/obo/GO_0002159	desmosome assembly	MP
PR_P01732-1	http://purl.obolibrary.org/obo/PR_P01732-1	T-cell surface glycoprotein CD8 alpha chain isoform 1 (human)	MP
GO_0016798	http://purl.obolibrary.org/obo/GO_0016798	hydrolase activity, acting on glycosyl bonds	MP
GO_0016790	http://purl.obolibrary.org/obo/GO_0016790	thiolester hydrolase activity	MP
GO_0016791	http://purl.obolibrary.org/obo/GO_0016791	phosphatase activity	MP
MGI:96757	http://www.informatics.jax.org/marker/MGI:96757	Lcn2 (mouse)	MP
GO_0004784	http://purl.obolibrary.org/obo/GO_0004784	superoxide dismutase activity	MP
GO_0016769	http://purl.obolibrary.org/obo/GO_0016769	transferase activity, transferring nitrogenous groups	MP
GO_0016763	http://purl.obolibrary.org/obo/GO_0016763	transferase activity, transferring pentosyl groups	MP
GO_0016765	http://purl.obolibrary.org/obo/GO_0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	MP
CHEBI_51086	http://purl.obolibrary.org/obo/CHEBI_51086	chemical role	MP
GO_0002138	http://purl.obolibrary.org/obo/GO_0002138	retinoic acid biosynthetic process	MP
GO_0002139	http://purl.obolibrary.org/obo/GO_0002139	stereocilia coupling link	MP
CHEBI_63046	http://purl.obolibrary.org/obo/CHEBI_63046	emulsifier	MP
GO_0016779	http://purl.obolibrary.org/obo/GO_0016779	nucleotidyltransferase activity	MP
GO_0016774	http://purl.obolibrary.org/obo/GO_0016774	phosphotransferase activity, carboxyl group as acceptor	MP
GO_0016775	http://purl.obolibrary.org/obo/GO_0016775	phosphotransferase activity, nitrogenous group as acceptor	MP
GO_0016772	http://purl.obolibrary.org/obo/GO_0016772	transferase activity, transferring phosphorus-containing groups	MP
GO_0016773	http://purl.obolibrary.org/obo/GO_0016773	phosphotransferase activity, alcohol group as acceptor	MP
CHEBI_51074	http://purl.obolibrary.org/obo/CHEBI_51074	(R)-colchicine	MP
UBERON_5003625	http://purl.obolibrary.org/obo/UBERON_5003625	manual digit 5 plus metapodial segment	MP
MP_0002921	http://purl.obolibrary.org/obo/MP_0002921	abnormal post-tetanic potentiation	MP
UBERON_5003624	http://purl.obolibrary.org/obo/UBERON_5003624	manual digit 4 plus metapodial segment	MP
MP_0002922	http://purl.obolibrary.org/obo/MP_0002922	decreased post-tetanic potentiation	MP
MP_0002920	http://purl.obolibrary.org/obo/MP_0002920	decreased paired-pulse facilitation	MP
MP_0002925	http://purl.obolibrary.org/obo/MP_0002925	abnormal cardiovascular development	MP
MP_0002926	http://purl.obolibrary.org/obo/MP_0002926	aganglionic megacolon	MP
MP_0002923	http://purl.obolibrary.org/obo/MP_0002923	increased post-tetanic potentiation	MP
UBERON_5003623	http://purl.obolibrary.org/obo/UBERON_5003623	manual digit 3 plus metapodial segment	MP
GO_1905490	http://purl.obolibrary.org/obo/GO_1905490	negative regulation of sensory neuron axon guidance	MP
UBERON_5003622	http://purl.obolibrary.org/obo/UBERON_5003622	manual digit 2 plus metapodial segment	MP
MP_0002924	http://purl.obolibrary.org/obo/MP_0002924	delayed CNS synapse formation	MP
GO_1905491	http://purl.obolibrary.org/obo/GO_1905491	positive regulation of sensory neuron axon guidance	MP
GO_1905492	http://purl.obolibrary.org/obo/GO_1905492	positive regulation of branching morphogenesis of a nerve	MP
GO_1905488	http://purl.obolibrary.org/obo/GO_1905488	positive regulation of anterior/posterior axon guidance	MP
GO_1905489	http://purl.obolibrary.org/obo/GO_1905489	regulation of sensory neuron axon guidance	MP
MP_0002929	http://purl.obolibrary.org/obo/MP_0002929	abnormal bile duct development	MP
MP_0002927	http://purl.obolibrary.org/obo/MP_0002927	toxic megacolon	MP
MP_0002928	http://purl.obolibrary.org/obo/MP_0002928	abnormal bile duct morphology	MP
MP_0002932	http://purl.obolibrary.org/obo/MP_0002932	abnormal joint morphology	MP
CHEBI_28616	http://purl.obolibrary.org/obo/CHEBI_28616	carbamic acid	MP
MP_0002933	http://purl.obolibrary.org/obo/MP_0002933	joint inflammation	MP
MP_0002931	http://purl.obolibrary.org/obo/MP_0002931	glutaricadicuria	MP
MP_0002936	http://purl.obolibrary.org/obo/MP_0002936	joint swelling	MP
MP_0002937	http://purl.obolibrary.org/obo/MP_0002937	synovial hyperemia	MP
MP_0002934	http://purl.obolibrary.org/obo/MP_0002934	acute joint inflammation	MP
MP_0002935	http://purl.obolibrary.org/obo/MP_0002935	chronic joint inflammation	MP
CHEBI_16608	http://purl.obolibrary.org/obo/CHEBI_16608	5alpha-cholest-8-en-3beta-ol	MP
MP_0002938	http://purl.obolibrary.org/obo/MP_0002938	white spotting	MP
MP_0002939	http://purl.obolibrary.org/obo/MP_0002939	head spot	MP
MP_0002900	http://purl.obolibrary.org/obo/MP_0002900	abnormal urine phosphate level	MP
MP_0002903	http://purl.obolibrary.org/obo/MP_0002903	abnormal circulating parathyroid hormone level	MP
MP_0002904	http://purl.obolibrary.org/obo/MP_0002904	increased circulating parathyroid hormone level	MP
MP_0002901	http://purl.obolibrary.org/obo/MP_0002901	increased urine phosphate level	MP
MP_0002902	http://purl.obolibrary.org/obo/MP_0002902	decreased urine phosphate level	MP
GO_2000800	http://purl.obolibrary.org/obo/GO_2000800	regulation of endocardial cushion to mesenchymal transition involved in heart valve formation	MP
GO_2000801	http://purl.obolibrary.org/obo/GO_2000801	negative regulation of endocardial cushion to mesenchymal transition involved in heart valve formation	MP
GO_2000802	http://purl.obolibrary.org/obo/GO_2000802	positive regulation of endocardial cushion to mesenchymal transition involved in heart valve formation	MP
GO_2000803	http://purl.obolibrary.org/obo/GO_2000803	endosomal signal transduction	MP
MP_0002907	http://purl.obolibrary.org/obo/MP_0002907	abnormal parturition	MP
MP_0002908	http://purl.obolibrary.org/obo/MP_0002908	delayed wound healing	MP
MP_0002905	http://purl.obolibrary.org/obo/MP_0002905	decreased circulating parathyroid hormone level	MP
MP_0002906	http://purl.obolibrary.org/obo/MP_0002906	increased susceptibility to pharmacologically induced seizures	MP
MP_0002909	http://purl.obolibrary.org/obo/MP_0002909	abnormal adrenal gland physiology	MP
MP_0002910	http://purl.obolibrary.org/obo/MP_0002910	abnormal excitatory postsynaptic currents	MP
GO_2000816	http://purl.obolibrary.org/obo/GO_2000816	negative regulation of mitotic sister chromatid separation	MP
MP_0002911	http://purl.obolibrary.org/obo/MP_0002911	abnormal inhibitory postsynaptic potential	MP
PR_P27548	http://purl.obolibrary.org/obo/PR_P27548	CD40 ligand (mouse)	MP
GO_2000818	http://purl.obolibrary.org/obo/GO_2000818	negative regulation of myoblast proliferation	MP
gene_symbol_report?hgnc_id=2433	http://www.genenames.org/cgi-bin/gene_symbol_report?hgnc_id=2433	CSF1R (human)	MP
MP_0002914	http://purl.obolibrary.org/obo/MP_0002914	abnormal endplate potential	MP
GO_0099243	http://purl.obolibrary.org/obo/GO_0099243	extrinsic component of synaptic membrane	MP
MP_0002915	http://purl.obolibrary.org/obo/MP_0002915	abnormal synaptic depression	MP
MP_0002912	http://purl.obolibrary.org/obo/MP_0002912	abnormal excitatory postsynaptic potential	MP
MP_0002913	http://purl.obolibrary.org/obo/MP_0002913	abnormal PNS synaptic transmission	MP
GO_0099240	http://purl.obolibrary.org/obo/GO_0099240	intrinsic component of synaptic membrane	MP
GO_2000811	http://purl.obolibrary.org/obo/GO_2000811	negative regulation of anoikis	MP
GO_2000815	http://purl.obolibrary.org/obo/GO_2000815	regulation of mRNA stability involved in response to oxidative stress	MP
MP_0002918	http://purl.obolibrary.org/obo/MP_0002918	abnormal paired-pulse facilitation	MP
MP_0002919	http://purl.obolibrary.org/obo/MP_0002919	enhanced paired-pulse facilitation	MP
MP_0002916	http://purl.obolibrary.org/obo/MP_0002916	increased synaptic depression	MP
MP_0002917	http://purl.obolibrary.org/obo/MP_0002917	decreased synaptic depression	MP
CARO_0000000	http://purl.obolibrary.org/obo/CARO_0000000	anatomical entity	MP
CARO_0000003	http://purl.obolibrary.org/obo/CARO_0000003	connected anatomical structure	MP
CARO_0000007	http://purl.obolibrary.org/obo/CARO_0000007	immaterial anatomical entity	MP
CARO_0000006	http://purl.obolibrary.org/obo/CARO_0000006	material anatomical entity	MP
CARO_0000014	http://purl.obolibrary.org/obo/CARO_0000014	cell part	MP
GO_0051236	http://purl.obolibrary.org/obo/GO_0051236	establishment of RNA localization	MP
MP_0000346	http://purl.obolibrary.org/obo/MP_0000346	broad head	MP
GO_0051234	http://purl.obolibrary.org/obo/GO_0051234	establishment of localization	MP
MP_0000348	http://purl.obolibrary.org/obo/MP_0000348	abnormal aerobic fitness	MP
GO_0051235	http://purl.obolibrary.org/obo/GO_0051235	maintenance of location	MP
CHEBI_28689	http://purl.obolibrary.org/obo/CHEBI_28689	dehydroepiandrosterone	MP
GO_0051239	http://purl.obolibrary.org/obo/GO_0051239	regulation of multicellular organismal process	MP
CHEBI_28685	http://purl.obolibrary.org/obo/CHEBI_28685	molybdenum atom	MP
GO_2000864	http://purl.obolibrary.org/obo/GO_2000864	regulation of estradiol secretion	MP
GO_2000865	http://purl.obolibrary.org/obo/GO_2000865	negative regulation of estradiol secretion	MP
GO_2000866	http://purl.obolibrary.org/obo/GO_2000866	positive regulation of estradiol secretion	MP
GO_0016903	http://purl.obolibrary.org/obo/GO_0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	MP
MP_0000341	http://purl.obolibrary.org/obo/MP_0000341	abnormal bile color	MP
CHEBI_26020	http://purl.obolibrary.org/obo/CHEBI_26020	phosphate	MP
MP_0000344	http://purl.obolibrary.org/obo/MP_0000344	absent Cajal-Retzius cell	MP
MP_0000343	http://purl.obolibrary.org/obo/MP_0000343	altered response to myocardial infarction	MP
MP_0012324	http://purl.obolibrary.org/obo/MP_0012324	abnormal circulating antithrombin level	MP
MP_0012325	http://purl.obolibrary.org/obo/MP_0012325	decreased circulating antithrombin level	MP
MP_0012326	http://purl.obolibrary.org/obo/MP_0012326	increased circulating antithrombin level	MP
MP_0012327	http://purl.obolibrary.org/obo/MP_0012327	abnormal circulating factor VIII level	MP
MP_0012328	http://purl.obolibrary.org/obo/MP_0012328	decreased circulating factor VIII level	MP
MP_0012329	http://purl.obolibrary.org/obo/MP_0012329	increased circulating factor VIII level	MP
UBERON_0008460	http://purl.obolibrary.org/obo/UBERON_0008460	prezygapophysis of thoracic vertebra	MP
UBERON_0008461	http://purl.obolibrary.org/obo/UBERON_0008461	postzygapophysis of lumbar vertebra	MP
UBERON_0008462	http://purl.obolibrary.org/obo/UBERON_0008462	postzygapophysis of cervical vertebra	MP
UBERON_0008463	http://purl.obolibrary.org/obo/UBERON_0008463	postzygapophysis of thoracic vertebra	MP
GO_0051232	http://purl.obolibrary.org/obo/GO_0051232	meiotic spindle elongation	MP
MP_0012320	http://purl.obolibrary.org/obo/MP_0012320	abnormal body fat mass	MP
MP_0012321	http://purl.obolibrary.org/obo/MP_0012321	abnormal total tissue mass	MP
MP_0012322	http://purl.obolibrary.org/obo/MP_0012322	decreased total tissue mass	MP
GO_0051231	http://purl.obolibrary.org/obo/GO_0051231	spindle elongation	MP
MP_0012323	http://purl.obolibrary.org/obo/MP_0012323	increased total tissue mass	MP
GO_0051247	http://purl.obolibrary.org/obo/GO_0051247	positive regulation of protein metabolic process	MP
GO_0051248	http://purl.obolibrary.org/obo/GO_0051248	negative regulation of protein metabolic process	MP
MP_0000359	http://purl.obolibrary.org/obo/MP_0000359	abnormal mast cell morphology	MP
GO_0051245	http://purl.obolibrary.org/obo/GO_0051245	negative regulation of cellular defense response	MP
MP_0000358	http://purl.obolibrary.org/obo/MP_0000358	abnormal cell morphology	MP
GO_0051246	http://purl.obolibrary.org/obo/GO_0051246	regulation of protein metabolic process	MP
GO_0004930	http://purl.obolibrary.org/obo/GO_0004930	G protein-coupled receptor activity	MP
GO_0051249	http://purl.obolibrary.org/obo/GO_0051249	regulation of lymphocyte activation	MP
MP_0000351	http://purl.obolibrary.org/obo/MP_0000351	increased cell proliferation	MP
MP_0000350	http://purl.obolibrary.org/obo/MP_0000350	abnormal cell proliferation	MP
MP_0000352	http://purl.obolibrary.org/obo/MP_0000352	decreased cell proliferation	MP
CHEBI_28694	http://purl.obolibrary.org/obo/CHEBI_28694	copper atom	MP
UBERON_0008457	http://purl.obolibrary.org/obo/UBERON_0008457	prezygapophysis of sacral vertebra	MP
MP_0012335	http://purl.obolibrary.org/obo/MP_0012335	increased circulating homocysteine level	MP
PR_P15502	http://purl.obolibrary.org/obo/PR_P15502	elastin (human)	MP
MP_0012336	http://purl.obolibrary.org/obo/MP_0012336	decreased vitamin D level	MP
UBERON_0008459	http://purl.obolibrary.org/obo/UBERON_0008459	prezygapophysis of cervical vertebra	MP
MP_0012337	http://purl.obolibrary.org/obo/MP_0012337	increased vitamin D level	MP
MP_0012338	http://purl.obolibrary.org/obo/MP_0012338	decreased bile salt level	MP
MP_0012339	http://purl.obolibrary.org/obo/MP_0012339	hyperkalemia	MP
GO_2000870	http://purl.obolibrary.org/obo/GO_2000870	regulation of progesterone secretion	MP
GO_2000871	http://purl.obolibrary.org/obo/GO_2000871	negative regulation of progesterone secretion	MP
GO_2000872	http://purl.obolibrary.org/obo/GO_2000872	positive regulation of progesterone secretion	MP
GO_2000873	http://purl.obolibrary.org/obo/GO_2000873	regulation of histone H4 acetylation involved in response to DNA damage stimulus	MP
GO_1905419	http://purl.obolibrary.org/obo/GO_1905419	sperm flagellum movement involved in flagellated sperm motility	MP
GO_0051240	http://purl.obolibrary.org/obo/GO_0051240	positive regulation of multicellular organismal process	MP
MP_0012330	http://purl.obolibrary.org/obo/MP_0012330	decreased circulating fibrinogen level	MP
MP_0012331	http://purl.obolibrary.org/obo/MP_0012331	increased circulating fibrinogen level	MP
MP_0012332	http://purl.obolibrary.org/obo/MP_0012332	decreased circulating fibronectin level	MP
GO_0051241	http://purl.obolibrary.org/obo/GO_0051241	negative regulation of multicellular organismal process	MP
MP_0012333	http://purl.obolibrary.org/obo/MP_0012333	increased circulating fibronectin level	MP
UBERON_0008456	http://purl.obolibrary.org/obo/UBERON_0008456	prezygapophysis of lumbar vertebra	MP
MP_0012334	http://purl.obolibrary.org/obo/MP_0012334	decreased circulating homocysteine level	MP
PR_Q9Y6Q6	http://purl.obolibrary.org/obo/PR_Q9Y6Q6	tumor necrosis factor receptor superfamily member 11A (human)	MP
MP_0000324	http://purl.obolibrary.org/obo/MP_0000324	increased mast cell number	MP
GO_0051258	http://purl.obolibrary.org/obo/GO_0051258	protein polymerization	MP
MP_0002987	http://purl.obolibrary.org/obo/MP_0002987	abnormal urine osmolality	MP
MP_0002988	http://purl.obolibrary.org/obo/MP_0002988	decreased urine osmolality	MP
GO_0051259	http://purl.obolibrary.org/obo/GO_0051259	protein complex oligomerization	MP
MP_0002985	http://purl.obolibrary.org/obo/MP_0002985	abnormal urine calcium level	MP
MP_0002986	http://purl.obolibrary.org/obo/MP_0002986	decreased urine calcium level	MP
MP_0000328	http://purl.obolibrary.org/obo/MP_0000328	increased enterocyte cell number	MP
MP_0000327	http://purl.obolibrary.org/obo/MP_0000327	hemosiderinuria	MP
MP_0002989	http://purl.obolibrary.org/obo/MP_0002989	small kidney	MP
MP_0002980	http://purl.obolibrary.org/obo/MP_0002980	abnormal postural reflex	MP
MP_0002983	http://purl.obolibrary.org/obo/MP_0002983	increased retinal ganglion cell number	MP
MP_0002984	http://purl.obolibrary.org/obo/MP_0002984	retina hypoplasia	MP
MP_0000322	http://purl.obolibrary.org/obo/MP_0000322	increased granulocyte number	MP
MP_0002981	http://purl.obolibrary.org/obo/MP_0002981	increased liver weight	MP
MP_0000321	http://purl.obolibrary.org/obo/MP_0000321	increased bone marrow cell number	MP
MP_0002982	http://purl.obolibrary.org/obo/MP_0002982	abnormal primordial germ cell migration	MP
MP_0012302	http://purl.obolibrary.org/obo/MP_0012302	umbilical artery stenosis	MP
MP_0012303	http://purl.obolibrary.org/obo/MP_0012303	umbilical vein stenosis	MP
UBERON_0008447	http://purl.obolibrary.org/obo/UBERON_0008447	intertarsal joint	MP
MP_0012304	http://purl.obolibrary.org/obo/MP_0012304	short umbilical cord	MP
MP_0012305	http://purl.obolibrary.org/obo/MP_0012305	umbilical cord hemorrhage	MP
MP_0012306	http://purl.obolibrary.org/obo/MP_0012306	enhanced spatial learning	MP
MP_0012307	http://purl.obolibrary.org/obo/MP_0012307	impaired spatial learning	MP
GO_1905427	http://purl.obolibrary.org/obo/GO_1905427	intracellular signal transduction involved in positive regulation of cell growth	MP
MP_0012308	http://purl.obolibrary.org/obo/MP_0012308	salt preference	MP
MP_0012309	http://purl.obolibrary.org/obo/MP_0012309	abnormal ductus caroticus morphology	MP
GO_0051250	http://purl.obolibrary.org/obo/GO_0051250	negative regulation of lymphocyte activation	MP
GO_0051251	http://purl.obolibrary.org/obo/GO_0051251	positive regulation of lymphocyte activation	MP
GO_0051254	http://purl.obolibrary.org/obo/GO_0051254	positive regulation of RNA metabolic process	MP
MP_0012300	http://purl.obolibrary.org/obo/MP_0012300	abnormal umbilical cord blood vessel morphology	MP
GO_0051252	http://purl.obolibrary.org/obo/GO_0051252	regulation of RNA metabolic process	MP
GO_0051253	http://purl.obolibrary.org/obo/GO_0051253	negative regulation of RNA metabolic process	MP
MP_0012301	http://purl.obolibrary.org/obo/MP_0012301	absent umbilical cord blood vessels	MP
MP_0002998	http://purl.obolibrary.org/obo/MP_0002998	abnormal bone remodeling	MP
