ChildNode	ParentNode	ChildNode_Long	ParentNode_Long	RelationType	OntologyScope
DOID_5265	DOID_1967	http://purl.obolibrary.org/obo/DOID_5265	http://purl.obolibrary.org/obo/DOID_1967	is_a	DO
DOID_5264	DOID_1967	http://purl.obolibrary.org/obo/DOID_5264	http://purl.obolibrary.org/obo/DOID_1967	is_a	DO
DOID_5267	DOID_1967	http://purl.obolibrary.org/obo/DOID_5267	http://purl.obolibrary.org/obo/DOID_1967	is_a	DO
DOID_6595	DOID_3717	http://purl.obolibrary.org/obo/DOID_6595	http://purl.obolibrary.org/obo/DOID_3717	is_a	DO
DOID_5261	DOID_5262	http://purl.obolibrary.org/obo/DOID_5261	http://purl.obolibrary.org/obo/DOID_5262	is_a	DO
DOID_6594	DOID_3711	http://purl.obolibrary.org/obo/DOID_6594	http://purl.obolibrary.org/obo/DOID_3711	is_a	DO
DOID_5260	DOID_219	http://purl.obolibrary.org/obo/DOID_5260	http://purl.obolibrary.org/obo/DOID_219	is_a	DO
DOID_5260	DOID_1115	http://purl.obolibrary.org/obo/DOID_5260	http://purl.obolibrary.org/obo/DOID_1115	is_a	DO
DOID_5263	DOID_1967	http://purl.obolibrary.org/obo/DOID_5263	http://purl.obolibrary.org/obo/DOID_1967	is_a	DO
DOID_5262	DOID_117	http://purl.obolibrary.org/obo/DOID_5262	http://purl.obolibrary.org/obo/DOID_117	is_a	DO
DOID_0060720	DOID_0060655	http://purl.obolibrary.org/obo/DOID_0060720	http://purl.obolibrary.org/obo/DOID_0060655	is_a	DO
DOID_0060728	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0060728	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0060728	DOID_2978	http://purl.obolibrary.org/obo/DOID_0060728	http://purl.obolibrary.org/obo/DOID_2978	is_a	DO
DOID_5258	DOID_1967	http://purl.obolibrary.org/obo/DOID_5258	http://purl.obolibrary.org/obo/DOID_1967	is_a	DO
DOID_5259	DOID_1967	http://purl.obolibrary.org/obo/DOID_5259	http://purl.obolibrary.org/obo/DOID_1967	is_a	DO
DOID_5254	DOID_1967	http://purl.obolibrary.org/obo/DOID_5254	http://purl.obolibrary.org/obo/DOID_1967	is_a	DO
DOID_5254	DOID_502	http://purl.obolibrary.org/obo/DOID_5254	http://purl.obolibrary.org/obo/DOID_502	is_a	DO
DOID_6587	DOID_3458	http://purl.obolibrary.org/obo/DOID_6587	http://purl.obolibrary.org/obo/DOID_3458	is_a	DO
DOID_5253	DOID_1967	http://purl.obolibrary.org/obo/DOID_5253	http://purl.obolibrary.org/obo/DOID_1967	is_a	DO
DOID_6585	DOID_3458	http://purl.obolibrary.org/obo/DOID_6585	http://purl.obolibrary.org/obo/DOID_3458	is_a	DO
DOID_5251	DOID_1967	http://purl.obolibrary.org/obo/DOID_5251	http://purl.obolibrary.org/obo/DOID_1967	is_a	DO
DOID_6581	DOID_3458	http://purl.obolibrary.org/obo/DOID_6581	http://purl.obolibrary.org/obo/DOID_3458	is_a	DO
DOID_0060732	DOID_0060388	http://purl.obolibrary.org/obo/DOID_0060732	http://purl.obolibrary.org/obo/DOID_0060388	is_a	DO
DOID_0060731	DOID_0050736	http://purl.obolibrary.org/obo/DOID_0060731	http://purl.obolibrary.org/obo/DOID_0050736	is_a	DO
DOID_0060731	DOID_11465	http://purl.obolibrary.org/obo/DOID_0060731	http://purl.obolibrary.org/obo/DOID_11465	is_a	DO
DOID_6590	DOID_1123	http://purl.obolibrary.org/obo/DOID_6590	http://purl.obolibrary.org/obo/DOID_1123	is_a	DO
DOID_0060730	DOID_0050736	http://purl.obolibrary.org/obo/DOID_0060730	http://purl.obolibrary.org/obo/DOID_0050736	is_a	DO
DOID_0060730	DOID_0050835	http://purl.obolibrary.org/obo/DOID_0060730	http://purl.obolibrary.org/obo/DOID_0050835	is_a	DO
DOID_0060736	DOID_0050736	http://purl.obolibrary.org/obo/DOID_0060736	http://purl.obolibrary.org/obo/DOID_0050736	is_a	DO
DOID_0060736	DOID_4644	http://purl.obolibrary.org/obo/DOID_0060736	http://purl.obolibrary.org/obo/DOID_4644	is_a	DO
DOID_0060735	DOID_0050736	http://purl.obolibrary.org/obo/DOID_0060735	http://purl.obolibrary.org/obo/DOID_0050736	is_a	DO
DOID_0060735	DOID_4644	http://purl.obolibrary.org/obo/DOID_0060735	http://purl.obolibrary.org/obo/DOID_4644	is_a	DO
DOID_0060733	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0060733	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0060733	DOID_3209	http://purl.obolibrary.org/obo/DOID_0060733	http://purl.obolibrary.org/obo/DOID_3209	is_a	DO
DOID_0060739	DOID_0050736	http://purl.obolibrary.org/obo/DOID_0060739	http://purl.obolibrary.org/obo/DOID_0050736	is_a	DO
DOID_0060739	DOID_225	http://purl.obolibrary.org/obo/DOID_0060739	http://purl.obolibrary.org/obo/DOID_225	is_a	DO
DOID_0060738	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0060738	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0060738	DOID_3209	http://purl.obolibrary.org/obo/DOID_0060738	http://purl.obolibrary.org/obo/DOID_3209	is_a	DO
DOID_0060737	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0060737	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0060737	DOID_3209	http://purl.obolibrary.org/obo/DOID_0060737	http://purl.obolibrary.org/obo/DOID_3209	is_a	DO
DOID_2973	DOID_557	http://purl.obolibrary.org/obo/DOID_2973	http://purl.obolibrary.org/obo/DOID_557	is_a	DO
DOID_1642	DOID_3004	http://purl.obolibrary.org/obo/DOID_1642	http://purl.obolibrary.org/obo/DOID_3004	is_a	DO
DOID_2975	DOID_557	http://purl.obolibrary.org/obo/DOID_2975	http://purl.obolibrary.org/obo/DOID_557	is_a	DO
DOID_2972	DOID_2388	http://purl.obolibrary.org/obo/DOID_2972	http://purl.obolibrary.org/obo/DOID_2388	is_a	DO
DOID_1641	DOID_0060082	http://purl.obolibrary.org/obo/DOID_1641	http://purl.obolibrary.org/obo/DOID_0060082	is_a	DO
DOID_0111051	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111051	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_0111052	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111052	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_13252	DOID_341	http://purl.obolibrary.org/obo/DOID_13252	http://purl.obolibrary.org/obo/DOID_341	is_a	DO
DOID_0111050	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111050	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_13254	DOID_5353	http://purl.obolibrary.org/obo/DOID_13254	http://purl.obolibrary.org/obo/DOID_5353	is_a	DO
DOID_13254	DOID_7475	http://purl.obolibrary.org/obo/DOID_13254	http://purl.obolibrary.org/obo/DOID_7475	is_a	DO
DOID_0111055	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111055	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_0111056	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111056	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_0111053	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111053	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_13250	DOID_77	http://purl.obolibrary.org/obo/DOID_13250	http://purl.obolibrary.org/obo/DOID_77	is_a	DO
DOID_0111054	DOID_12531	http://purl.obolibrary.org/obo/DOID_0111054	http://purl.obolibrary.org/obo/DOID_12531	is_a	DO
DOID_0111059	DOID_2217	http://purl.obolibrary.org/obo/DOID_0111059	http://purl.obolibrary.org/obo/DOID_2217	is_a	DO
DOID_0111057	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111057	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_0111058	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111058	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_2977	DOID_2978	http://purl.obolibrary.org/obo/DOID_2977	http://purl.obolibrary.org/obo/DOID_2978	is_a	DO
DOID_1647	DOID_0050671	http://purl.obolibrary.org/obo/DOID_1647	http://purl.obolibrary.org/obo/DOID_0050671	is_a	DO
DOID_2978	DOID_655	http://purl.obolibrary.org/obo/DOID_2978	http://purl.obolibrary.org/obo/DOID_655	is_a	DO
DOID_1649	DOID_0050671	http://purl.obolibrary.org/obo/DOID_1649	http://purl.obolibrary.org/obo/DOID_0050671	is_a	DO
DOID_13258	DOID_0050338	http://purl.obolibrary.org/obo/DOID_13258	http://purl.obolibrary.org/obo/DOID_0050338	is_a	DO
DOID_1631	DOID_0060082	http://purl.obolibrary.org/obo/DOID_1631	http://purl.obolibrary.org/obo/DOID_0060082	is_a	DO
DOID_2962	DOID_0050737	http://purl.obolibrary.org/obo/DOID_2962	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_2964	DOID_2965	http://purl.obolibrary.org/obo/DOID_2964	http://purl.obolibrary.org/obo/DOID_2965	is_a	DO
DOID_1634	DOID_0060082	http://purl.obolibrary.org/obo/DOID_1634	http://purl.obolibrary.org/obo/DOID_0060082	is_a	DO
DOID_2965	DOID_381	http://purl.obolibrary.org/obo/DOID_2965	http://purl.obolibrary.org/obo/DOID_381	is_a	DO
DOID_2960	DOID_0050736	http://purl.obolibrary.org/obo/DOID_2960	http://purl.obolibrary.org/obo/DOID_0050736	is_a	DO
DOID_0111040	DOID_0050594	http://purl.obolibrary.org/obo/DOID_0111040	http://purl.obolibrary.org/obo/DOID_0050594	is_a	DO
DOID_0111040	DOID_0080012	http://purl.obolibrary.org/obo/DOID_0111040	http://purl.obolibrary.org/obo/DOID_0080012	is_a	DO
DOID_0111041	DOID_0050594	http://purl.obolibrary.org/obo/DOID_0111041	http://purl.obolibrary.org/obo/DOID_0050594	is_a	DO
DOID_0111044	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111044	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_0111045	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111045	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_0111042	DOID_0050594	http://purl.obolibrary.org/obo/DOID_0111042	http://purl.obolibrary.org/obo/DOID_0050594	is_a	DO
DOID_0111042	DOID_0080012	http://purl.obolibrary.org/obo/DOID_0111042	http://purl.obolibrary.org/obo/DOID_0080012	is_a	DO
DOID_0111043	DOID_0050594	http://purl.obolibrary.org/obo/DOID_0111043	http://purl.obolibrary.org/obo/DOID_0050594	is_a	DO
DOID_0111048	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111048	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_1639	DOID_0050598	http://purl.obolibrary.org/obo/DOID_1639	http://purl.obolibrary.org/obo/DOID_0050598	is_a	DO
DOID_1639	DOID_0080001	http://purl.obolibrary.org/obo/DOID_1639	http://purl.obolibrary.org/obo/DOID_0080001	is_a	DO
DOID_0111049	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111049	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_0060639	DOID_11717	http://purl.obolibrary.org/obo/DOID_0060639	http://purl.obolibrary.org/obo/DOID_11717	is_a	DO
DOID_0060639	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0060639	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0060639	DOID_0050736	http://purl.obolibrary.org/obo/DOID_0060639	http://purl.obolibrary.org/obo/DOID_0050736	is_a	DO
DOID_0111046	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111046	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_0060638	DOID_11717	http://purl.obolibrary.org/obo/DOID_0060638	http://purl.obolibrary.org/obo/DOID_11717	is_a	DO
DOID_0060638	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0060638	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0111047	DOID_2214	http://purl.obolibrary.org/obo/DOID_0111047	http://purl.obolibrary.org/obo/DOID_2214	is_a	DO
DOID_13268	DOID_655	http://purl.obolibrary.org/obo/DOID_13268	http://purl.obolibrary.org/obo/DOID_655	is_a	DO
DOID_1637	DOID_1271	http://purl.obolibrary.org/obo/DOID_1637	http://purl.obolibrary.org/obo/DOID_1271	is_a	DO
DOID_1637	DOID_3463	http://purl.obolibrary.org/obo/DOID_1637	http://purl.obolibrary.org/obo/DOID_3463	is_a	DO
DOID_13269	DOID_3133	http://purl.obolibrary.org/obo/DOID_13269	http://purl.obolibrary.org/obo/DOID_3133	is_a	DO
DOID_1638	DOID_0050598	http://purl.obolibrary.org/obo/DOID_1638	http://purl.obolibrary.org/obo/DOID_0050598	is_a	DO
DOID_1638	DOID_331	http://purl.obolibrary.org/obo/DOID_1638	http://purl.obolibrary.org/obo/DOID_331	is_a	DO
DOID_1664	DOID_5032	http://purl.obolibrary.org/obo/DOID_1664	http://purl.obolibrary.org/obo/DOID_5032	is_a	DO
DOID_2996	DOID_154	http://purl.obolibrary.org/obo/DOID_2996	http://purl.obolibrary.org/obo/DOID_154	is_a	DO
DOID_2997	DOID_4757	http://purl.obolibrary.org/obo/DOID_2997	http://purl.obolibrary.org/obo/DOID_4757	is_a	DO
DOID_2998	DOID_170	http://purl.obolibrary.org/obo/DOID_2998	http://purl.obolibrary.org/obo/DOID_170	is_a	DO
DOID_2998	DOID_3856	http://purl.obolibrary.org/obo/DOID_2998	http://purl.obolibrary.org/obo/DOID_3856	is_a	DO
DOID_2998	DOID_2519	http://purl.obolibrary.org/obo/DOID_2998	http://purl.obolibrary.org/obo/DOID_2519	is_a	DO
DOID_1660	DOID_5032	http://purl.obolibrary.org/obo/DOID_1660	http://purl.obolibrary.org/obo/DOID_5032	is_a	DO
DOID_2992	DOID_10283	http://purl.obolibrary.org/obo/DOID_2992	http://purl.obolibrary.org/obo/DOID_10283	is_a	DO
DOID_2992	DOID_169	http://purl.obolibrary.org/obo/DOID_2992	http://purl.obolibrary.org/obo/DOID_169	is_a	DO
DOID_2994	DOID_0050687	http://purl.obolibrary.org/obo/DOID_2994	http://purl.obolibrary.org/obo/DOID_0050687	is_a	DO
DOID_0060640	DOID_700	http://purl.obolibrary.org/obo/DOID_0060640	http://purl.obolibrary.org/obo/DOID_700	is_a	DO
DOID_0060644	DOID_225	http://purl.obolibrary.org/obo/DOID_0060644	http://purl.obolibrary.org/obo/DOID_225	is_a	DO
DOID_0060643	DOID_14268	http://purl.obolibrary.org/obo/DOID_0060643	http://purl.obolibrary.org/obo/DOID_14268	is_a	DO
DOID_0111030	DOID_2352	http://purl.obolibrary.org/obo/DOID_0111030	http://purl.obolibrary.org/obo/DOID_2352	is_a	DO
DOID_0060642	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0060642	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0060642	DOID_4959	http://purl.obolibrary.org/obo/DOID_0060642	http://purl.obolibrary.org/obo/DOID_4959	is_a	DO
DOID_0060641	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0060641	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0060641	DOID_225	http://purl.obolibrary.org/obo/DOID_0060641	http://purl.obolibrary.org/obo/DOID_225	is_a	DO
DOID_0111033	DOID_2352	http://purl.obolibrary.org/obo/DOID_0111033	http://purl.obolibrary.org/obo/DOID_2352	is_a	DO
DOID_0060648	DOID_5614	http://purl.obolibrary.org/obo/DOID_0060648	http://purl.obolibrary.org/obo/DOID_5614	is_a	DO
DOID_0060648	DOID_0050177	http://purl.obolibrary.org/obo/DOID_0060648	http://purl.obolibrary.org/obo/DOID_0050177	is_a	DO
DOID_0111034	DOID_2352	http://purl.obolibrary.org/obo/DOID_0111034	http://purl.obolibrary.org/obo/DOID_2352	is_a	DO
DOID_0060647	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0060647	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0060647	DOID_225	http://purl.obolibrary.org/obo/DOID_0060647	http://purl.obolibrary.org/obo/DOID_225	is_a	DO
DOID_0111031	DOID_2352	http://purl.obolibrary.org/obo/DOID_0111031	http://purl.obolibrary.org/obo/DOID_2352	is_a	DO
DOID_0060646	DOID_1532	http://purl.obolibrary.org/obo/DOID_0060646	http://purl.obolibrary.org/obo/DOID_1532	is_a	DO
DOID_0111032	DOID_0111034	http://purl.obolibrary.org/obo/DOID_0111032	http://purl.obolibrary.org/obo/DOID_0111034	is_a	DO
DOID_0060645	DOID_0060564	http://purl.obolibrary.org/obo/DOID_0060645	http://purl.obolibrary.org/obo/DOID_0060564	is_a	DO
DOID_0060645	DOID_1019	http://purl.obolibrary.org/obo/DOID_0060645	http://purl.obolibrary.org/obo/DOID_1019	is_a	DO
DOID_13239	DOID_13240	http://purl.obolibrary.org/obo/DOID_13239	http://purl.obolibrary.org/obo/DOID_13240	is_a	DO
DOID_0111037	DOID_0050544	http://purl.obolibrary.org/obo/DOID_0111037	http://purl.obolibrary.org/obo/DOID_0050544	is_a	DO
DOID_13238	DOID_0050338	http://purl.obolibrary.org/obo/DOID_13238	http://purl.obolibrary.org/obo/DOID_0050338	is_a	DO
DOID_0111038	DOID_0050544	http://purl.obolibrary.org/obo/DOID_0111038	http://purl.obolibrary.org/obo/DOID_0050544	is_a	DO
DOID_0111035	DOID_0050736	http://purl.obolibrary.org/obo/DOID_0111035	http://purl.obolibrary.org/obo/DOID_0050736	is_a	DO
DOID_0111035	DOID_13945	http://purl.obolibrary.org/obo/DOID_0111035	http://purl.obolibrary.org/obo/DOID_13945	is_a	DO
DOID_0111036	DOID_0050736	http://purl.obolibrary.org/obo/DOID_0111036	http://purl.obolibrary.org/obo/DOID_0050736	is_a	DO
DOID_0111036	DOID_13945	http://purl.obolibrary.org/obo/DOID_0111036	http://purl.obolibrary.org/obo/DOID_13945	is_a	DO
DOID_0060649	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0060649	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0060649	DOID_0060443	http://purl.obolibrary.org/obo/DOID_0060649	http://purl.obolibrary.org/obo/DOID_0060443	is_a	DO
DOID_2999	DOID_2394	http://purl.obolibrary.org/obo/DOID_2999	http://purl.obolibrary.org/obo/DOID_2394	is_a	DO
DOID_0111039	DOID_0050544	http://purl.obolibrary.org/obo/DOID_0111039	http://purl.obolibrary.org/obo/DOID_0050544	is_a	DO
DOID_14566	DOID_4	http://purl.obolibrary.org/obo/DOID_14566	http://purl.obolibrary.org/obo/DOID_4	is_a	DO
DOID_2986	DOID_2921	http://purl.obolibrary.org/obo/DOID_2986	http://purl.obolibrary.org/obo/DOID_2921	is_a	DO
DOID_2987	DOID_417	http://purl.obolibrary.org/obo/DOID_2987	http://purl.obolibrary.org/obo/DOID_417	is_a	DO
DOID_2987	DOID_0050739	http://purl.obolibrary.org/obo/DOID_2987	http://purl.obolibrary.org/obo/DOID_0050739	is_a	DO
DOID_1650	DOID_0050671	http://purl.obolibrary.org/obo/DOID_1650	http://purl.obolibrary.org/obo/DOID_0050671	is_a	DO
DOID_2981	DOID_557	http://purl.obolibrary.org/obo/DOID_2981	http://purl.obolibrary.org/obo/DOID_557	is_a	DO
DOID_2982	DOID_557	http://purl.obolibrary.org/obo/DOID_2982	http://purl.obolibrary.org/obo/DOID_557	is_a	DO
DOID_2983	DOID_557	http://purl.obolibrary.org/obo/DOID_2983	http://purl.obolibrary.org/obo/DOID_557	is_a	DO
DOID_0060651	DOID_2218	http://purl.obolibrary.org/obo/DOID_0060651	http://purl.obolibrary.org/obo/DOID_2218	is_a	DO
DOID_0060650	DOID_9252	http://purl.obolibrary.org/obo/DOID_0060650	http://purl.obolibrary.org/obo/DOID_9252	is_a	DO
DOID_0060655	DOID_1697	http://purl.obolibrary.org/obo/DOID_0060655	http://purl.obolibrary.org/obo/DOID_1697	is_a	DO
DOID_0060655	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0060655	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0060654	DOID_0060558	http://purl.obolibrary.org/obo/DOID_0060654	http://purl.obolibrary.org/obo/DOID_0060558	is_a	DO
DOID_13241	DOID_865	http://purl.obolibrary.org/obo/DOID_13241	http://purl.obolibrary.org/obo/DOID_865	is_a	DO
DOID_0060653	DOID_0060558	http://purl.obolibrary.org/obo/DOID_0060653	http://purl.obolibrary.org/obo/DOID_0060558	is_a	DO
DOID_0060652	DOID_0050736	http://purl.obolibrary.org/obo/DOID_0060652	http://purl.obolibrary.org/obo/DOID_0050736	is_a	DO
DOID_0060652	DOID_10780	http://purl.obolibrary.org/obo/DOID_0060652	http://purl.obolibrary.org/obo/DOID_10780	is_a	DO
DOID_0111022	DOID_0050572	http://purl.obolibrary.org/obo/DOID_0111022	http://purl.obolibrary.org/obo/DOID_0050572	is_a	DO
DOID_0111023	DOID_0050572	http://purl.obolibrary.org/obo/DOID_0111023	http://purl.obolibrary.org/obo/DOID_0050572	is_a	DO
DOID_0111020	DOID_0050572	http://purl.obolibrary.org/obo/DOID_0111020	http://purl.obolibrary.org/obo/DOID_0050572	is_a	DO
DOID_13240	DOID_214	http://purl.obolibrary.org/obo/DOID_13240	http://purl.obolibrary.org/obo/DOID_214	is_a	DO
DOID_0111021	DOID_0050572	http://purl.obolibrary.org/obo/DOID_0111021	http://purl.obolibrary.org/obo/DOID_0050572	is_a	DO
DOID_0060656	DOID_0060655	http://purl.obolibrary.org/obo/DOID_0060656	http://purl.obolibrary.org/obo/DOID_0060655	is_a	DO
DOID_0111026	DOID_0050572	http://purl.obolibrary.org/obo/DOID_0111026	http://purl.obolibrary.org/obo/DOID_0050572	is_a	DO
DOID_0111027	DOID_0111034	http://purl.obolibrary.org/obo/DOID_0111027	http://purl.obolibrary.org/obo/DOID_0111034	is_a	DO
DOID_13249	DOID_5295	http://purl.obolibrary.org/obo/DOID_13249	http://purl.obolibrary.org/obo/DOID_5295	is_a	DO
DOID_0111024	DOID_0050572	http://purl.obolibrary.org/obo/DOID_0111024	http://purl.obolibrary.org/obo/DOID_0050572	is_a	DO
DOID_0111025	DOID_0050572	http://purl.obolibrary.org/obo/DOID_0111025	http://purl.obolibrary.org/obo/DOID_0050572	is_a	DO
DOID_1657	DOID_1681	http://purl.obolibrary.org/obo/DOID_1657	http://purl.obolibrary.org/obo/DOID_1681	is_a	DO
DOID_2988	DOID_417	http://purl.obolibrary.org/obo/DOID_2988	http://purl.obolibrary.org/obo/DOID_417	is_a	DO
DOID_0111028	DOID_2352	http://purl.obolibrary.org/obo/DOID_0111028	http://purl.obolibrary.org/obo/DOID_2352	is_a	DO
DOID_1659	DOID_1319	http://purl.obolibrary.org/obo/DOID_1659	http://purl.obolibrary.org/obo/DOID_1319	is_a	DO
DOID_13248	DOID_5295	http://purl.obolibrary.org/obo/DOID_13248	http://purl.obolibrary.org/obo/DOID_5295	is_a	DO
DOID_0111029	DOID_2352	http://purl.obolibrary.org/obo/DOID_0111029	http://purl.obolibrary.org/obo/DOID_2352	is_a	DO
DOID_0111095	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0111095	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0111095	DOID_13636	http://purl.obolibrary.org/obo/DOID_0111095	http://purl.obolibrary.org/obo/DOID_13636	is_a	DO
DOID_0111096	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0111096	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0111096	DOID_13636	http://purl.obolibrary.org/obo/DOID_0111096	http://purl.obolibrary.org/obo/DOID_13636	is_a	DO
DOID_0111093	DOID_0050737	http://purl.obolibrary.org/obo/DOID_0111093	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_0111093	DOID_13636	http://purl.obolibrary.org/obo/DOID_0111093	http://purl.obolibrary.org/obo/DOID_13636	is_a	DO
DOID_0111094	DOID_0050177	http://purl.obolibrary.org/obo/DOID_0111094	http://purl.obolibrary.org/obo/DOID_0050177	is_a	DO
DOID_0111094	DOID_13636	http://purl.obolibrary.org/obo/DOID_0111094	http://purl.obolibrary.org/obo/DOID_13636	is_a	DO
DOID_0111099	DOID_0050524	http://purl.obolibrary.org/obo/DOID_0111099	http://purl.obolibrary.org/obo/DOID_0050524	is_a	DO
DOID_0060669	DOID_6713	http://purl.obolibrary.org/obo/DOID_0060669	http://purl.obolibrary.org/obo/DOID_6713	is_a	DO
DOID_0060668	DOID_2490	http://purl.obolibrary.org/obo/DOID_0060668	http://purl.obolibrary.org/obo/DOID_2490	is_a	DO
DOID_0111097	DOID_0050177	http://purl.obolibrary.org/obo/DOID_0111097	http://purl.obolibrary.org/obo/DOID_0050177	is_a	DO
DOID_0111097	DOID_13636	http://purl.obolibrary.org/obo/DOID_0111097	http://purl.obolibrary.org/obo/DOID_13636	is_a	DO
DOID_0111098	DOID_13636	http://purl.obolibrary.org/obo/DOID_0111098	http://purl.obolibrary.org/obo/DOID_13636	is_a	DO
DOID_0111098	DOID_0080012	http://purl.obolibrary.org/obo/DOID_0111098	http://purl.obolibrary.org/obo/DOID_0080012	is_a	DO
DOID_1607	DOID_936	http://purl.obolibrary.org/obo/DOID_1607	http://purl.obolibrary.org/obo/DOID_936	is_a	DO
DOID_14547	DOID_1749	http://purl.obolibrary.org/obo/DOID_14547	http://purl.obolibrary.org/obo/DOID_1749	is_a	DO
DOID_14547	DOID_14546	http://purl.obolibrary.org/obo/DOID_14547	http://purl.obolibrary.org/obo/DOID_14546	is_a	DO
DOID_14548	DOID_9283	http://purl.obolibrary.org/obo/DOID_14548	http://purl.obolibrary.org/obo/DOID_9283	is_a	DO
DOID_14545	DOID_3856	http://purl.obolibrary.org/obo/DOID_14545	http://purl.obolibrary.org/obo/DOID_3856	is_a	DO
DOID_14545	DOID_299	http://purl.obolibrary.org/obo/DOID_14545	http://purl.obolibrary.org/obo/DOID_299	is_a	DO
DOID_1602	DOID_9942	http://purl.obolibrary.org/obo/DOID_1602	http://purl.obolibrary.org/obo/DOID_9942	is_a	DO
DOID_2934	DOID_934	http://purl.obolibrary.org/obo/DOID_2934	http://purl.obolibrary.org/obo/DOID_934	is_a	DO
DOID_14546	DOID_0050619	http://purl.obolibrary.org/obo/DOID_14546	http://purl.obolibrary.org/obo/DOID_0050619	is_a	DO
DOID_2935	DOID_0050737	http://purl.obolibrary.org/obo/DOID_2935	http://purl.obolibrary.org/obo/DOID_0050737	is_a	DO
DOID_14544	DOID_299	http://purl.obolibrary.org/obo/DOID_14544	http://purl.obolibrary.org/obo/DOID_299	is_a	DO
DOID_14544	DOID_5639	http://purl.obolibrary.org/obo/DOID_14544	http://purl.obolibrary.org/obo/DOID_5639	is_a	DO
DOID_13214	DOID_2007	http://purl.obolibrary.org/obo/DOID_13214	http://purl.obolibrary.org/obo/DOID_2007	is_a	DO
DOID_2920	DOID_2921	http://purl.obolibrary.org/obo/DOID_2920	http://purl.obolibrary.org/obo/DOID_2921	is_a	DO
DOID_2921	DOID_10952	http://purl.obolibrary.org/obo/DOID_2921	http://purl.obolibrary.org/obo/DOID_10952	is_a	DO
DOID_5199	DOID_5200	http://purl.obolibrary.org/obo/DOID_5199	http://purl.obolibrary.org/obo/DOID_5200	is_a	DO
DOID_5199	DOID_1426	http://purl.obolibrary.org/obo/DOID_5199	http://purl.obolibrary.org/obo/DOID_1426	is_a	DO
DOID_5195	DOID_4163	http://purl.obolibrary.org/obo/DOID_5195	http://purl.obolibrary.org/obo/DOID_4163	is_a	DO
